"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2020/06/15","13:42","0.61","-","1.98"
"2020/06/15","13:48","0.609","-","2.05"
"2020/06/15","13:54","0.608","-","2.06"
"2020/06/15","14:00","0.608","-","2.03"
"2020/06/15","14:06","0.607","-","2.03"
"2020/06/15","14:12","0.606","-","2.01"
"2020/06/15","14:18","0.606","-","1.97"
"2020/06/15","14:24","0.605","-","2.01"
"2020/06/15","14:30","0.605","-","2.03"
"2020/06/15","14:36","0.605","-","2.06"
"2020/06/15","14:42","0.605","-","2.02"
"2020/06/15","14:48","0.605","-","2.02"
"2020/06/15","14:54","0.606","-","2.02"
"2020/06/15","15:00","0.606","-","2.03"
"2020/06/15","15:06","0.607","-","1.97"
"2020/06/15","15:12","0.608","-","2.04"
"2020/06/15","15:18","0.609","-","1.94"
"2020/06/15","15:24","0.61","-","1.98"
"2020/06/15","15:30","0.612","-","2.02"
"2020/06/15","15:36","0.613","-","1.99"
"2020/06/15","15:42","0.615","-","1.97"
"2020/06/15","15:48","0.617","-","1.97"
"2020/06/15","15:54","0.619","-","1.98"
"2020/06/15","16:00","0.621","-","1.94"
"2020/06/15","16:06","0.624","-","1.97"
"2020/06/15","16:12","0.626","-","1.96"
"2020/06/15","16:18","0.629","-","2.04"
"2020/06/15","16:24","0.631","-","1.95"
"2020/06/15","16:30","0.634","-","1.91"
"2020/06/15","16:36","0.637","-","1.97"
"2020/06/15","16:42","0.64","-","1.99"
"2020/06/15","16:48","0.644","-","1.96"
"2020/06/15","16:54","0.647","-","2"
"2020/06/15","17:00","0.65","-","2"
"2020/06/15","17:06","0.654","-","1.99"
"2020/06/15","17:12","0.657","-","1.97"
"2020/06/15","17:18","0.661","-","1.94"
"2020/06/15","17:24","0.664","-","1.98"
"2020/06/15","17:30","0.668","-","1.98"
"2020/06/15","17:36","0.671","-","1.93"
"2020/06/15","17:42","0.675","-","1.97"
"2020/06/15","17:48","0.679","-","1.96"
"2020/06/15","17:54","0.682","-","1.96"
"2020/06/15","18:00","0.686","-","1.94"
"2020/06/15","18:06","0.689","-","2.01"
"2020/06/15","18:12","0.693","-","1.95"
"2020/06/15","18:18","0.696","-","1.99"
"2020/06/15","18:24","0.699","-","1.99"
"2020/06/15","18:30","0.702","-","1.95"
"2020/06/15","18:36","0.705","-","1.96"
"2020/06/15","18:42","0.708","-","1.98"
"2020/06/15","18:48","0.711","-","1.99"
"2020/06/15","18:54","0.713","-","1.99"
"2020/06/15","19:00","0.716","-","1.98"
"2020/06/15","19:06","0.718","-","1.97"
"2020/06/15","19:12","0.72","-","1.99"
"2020/06/15","19:18","0.722","-","2.01"
"2020/06/15","19:24","0.723","-","1.99"
"2020/06/15","19:30","0.725","-","2"
"2020/06/15","19:36","0.726","-","2.02"
"2020/06/15","19:42","0.726","-","2"
"2020/06/15","19:48","0.727","-","2.04"
"2020/06/15","19:54","0.727","-","2"
"2020/06/15","20:00","0.727","-","2.02"
"2020/06/15","20:06","0.727","-","2"
"2020/06/15","20:12","0.726","-","2.01"
"2020/06/15","20:18","0.725","-","1.98"
"2020/06/15","20:24","0.724","-","2"
"2020/06/15","20:30","0.722","-","2"
"2020/06/15","20:36","0.72","-","1.98"
"2020/06/15","20:42","0.718","-","2.01"
"2020/06/15","20:48","0.715","-","1.99"
"2020/06/15","20:54","0.713","-","1.99"
"2020/06/15","21:00","0.709","-","1.97"
"2020/06/15","21:06","0.706","-","1.98"
"2020/06/15","21:12","0.702","-","2.05"
"2020/06/15","21:18","0.697","-","1.88"
"2020/06/15","21:24","0.692","-","2"
"2020/06/15","21:30","0.687","-","1.96"
"2020/06/15","21:36","0.682","-","1.96"
"2020/06/15","21:42","0.676","-","2"
"2020/06/15","21:48","0.67","-","1.98"
"2020/06/15","21:54","0.664","-","1.97"
"2020/06/15","22:00","0.657","-","1.97"
"2020/06/15","22:06","0.65","-","1.97"
"2020/06/15","22:12","0.643","-","1.94"
"2020/06/15","22:18","0.635","-","1.97"
"2020/06/15","22:24","0.627","-","1.95"
"2020/06/15","22:30","0.619","-","1.96"
"2020/06/15","22:36","0.61","-","1.89"
"2020/06/15","22:42","0.601","-","1.91"
"2020/06/15","22:48","0.592","-","1.91"
"2020/06/15","22:54","0.583","-","1.9"
"2020/06/15","23:00","0.573","-","1.9"
"2020/06/15","23:06","0.564","-","1.88"
"2020/06/15","23:12","0.554","-","1.89"
"2020/06/15","23:18","0.543","-","1.92"
"2020/06/15","23:24","0.533","-","1.91"
"2020/06/15","23:30","0.523","-","1.83"
"2020/06/15","23:36","0.512","-","1.89"
"2020/06/15","23:42","0.501","-","1.86"
"2020/06/15","23:48","0.49","-","1.81"
"2020/06/15","23:54","0.479","-","1.83"
"2020/06/16","00:00","0.468","-","1.82"
"2020/06/16","00:06","0.457","-","1.81"
"2020/06/16","00:12","0.446","-","1.83"
"2020/06/16","00:18","0.435","-","1.82"
"2020/06/16","00:24","0.424","-","1.8"
"2020/06/16","00:30","0.413","-","1.83"
"2020/06/16","00:36","0.402","-","1.79"
"2020/06/16","00:42","0.391","-","1.8"
"2020/06/16","00:48","0.38","-","1.8"
"2020/06/16","00:54","0.37","-","1.79"
"2020/06/16","01:00","0.359","-","1.74"
"2020/06/16","01:06","0.349","-","1.76"
"2020/06/16","01:12","0.338","-","1.73"
"2020/06/16","01:18","0.328","-","1.73"
"2020/06/16","01:24","0.318","-","1.69"
"2020/06/16","01:30","0.308","-","1.7"
"2020/06/16","01:36","0.299","-","1.67"
"2020/06/16","01:42","0.29","-","1.69"
"2020/06/16","01:48","0.281","-","1.66"
"2020/06/16","01:54","0.272","-","1.65"
"2020/06/16","02:00","0.264","-","1.66"
"2020/06/16","02:06","0.256","-","1.61"
"2020/06/16","02:12","0.248","-","1.59"
"2020/06/16","02:18","0.241","-","1.62"
"2020/06/16","02:24","0.234","-","1.59"
"2020/06/16","02:30","0.227","-","1.59"
"2020/06/16","02:36","0.221","-","1.58"
"2020/06/16","02:42","0.215","-","1.57"
"2020/06/16","02:48","0.21","-","1.57"
"2020/06/16","02:54","0.205","-","1.57"
"2020/06/16","03:00","0.2","-","1.57"
"2020/06/16","03:06","0.196","-","1.55"
"2020/06/16","03:12","0.193","-","1.55"
"2020/06/16","03:18","0.189","-","1.52"
"2020/06/16","03:24","0.187","-","1.52"
"2020/06/16","03:30","0.184","-","1.53"
"2020/06/16","03:36","0.183","-","1.52"
"2020/06/16","03:42","0.181","-","1.5"
"2020/06/16","03:48","0.181","-","1.51"
"2020/06/16","03:54","0.18","-","1.52"
"2020/06/16","04:00","0.18","-","1.51"
"2020/06/16","04:06","0.181","-","1.53"
"2020/06/16","04:12","0.182","-","1.55"
"2020/06/16","04:18","0.184","-","1.51"
"2020/06/16","04:24","0.186","-","1.5"
"2020/06/16","04:30","0.188","-","1.55"
"2020/06/16","04:36","0.191","-","1.51"
"2020/06/16","04:42","0.195","-","1.54"
"2020/06/16","04:48","0.199","-","1.51"
"2020/06/16","04:54","0.203","-","1.52"
"2020/06/16","05:00","0.208","-","1.5"
"2020/06/16","05:06","0.213","-","1.5"
"2020/06/16","05:12","0.219","-","1.49"
"2020/06/16","05:18","0.225","-","1.48"
"2020/06/16","05:24","0.232","-","1.49"
"2020/06/16","05:30","0.239","-","1.5"
"2020/06/16","05:36","0.246","-","1.51"
"2020/06/16","05:42","0.254","-","1.5"
"2020/06/16","05:48","0.261","-","1.53"
"2020/06/16","05:54","0.27","-","1.48"
"2020/06/16","06:00","0.278","-","1.53"
"2020/06/16","06:06","0.287","-","1.54"
"2020/06/16","06:12","0.297","-","1.55"
"2020/06/16","06:18","0.306","-","1.54"
"2020/06/16","06:24","0.316","-","1.54"
"2020/06/16","06:30","0.326","-","1.56"
"2020/06/16","06:36","0.336","-","1.58"
"2020/06/16","06:42","0.347","-","1.56"
"2020/06/16","06:48","0.357","-","1.56"
"2020/06/16","06:54","0.368","-","1.61"
"2020/06/16","07:00","0.379","-","1.59"
"2020/06/16","07:06","0.39","-","1.6"
"2020/06/16","07:12","0.401","-","1.61"
"2020/06/16","07:18","0.412","-","1.6"
"2020/06/16","07:24","0.424","-","1.62"
"2020/06/16","07:30","0.435","-","1.62"
"2020/06/16","07:36","0.447","-","1.65"
"2020/06/16","07:42","0.458","-","1.63"
"2020/06/16","07:48","0.469","-","1.65"
"2020/06/16","07:54","0.481","-","1.64"
"2020/06/16","08:00","0.492","-","1.66"
"2020/06/16","08:06","0.504","-","1.67"
"2020/06/16","08:12","0.515","-","1.67"
"2020/06/16","08:18","0.526","-","1.71"
"2020/06/16","08:24","0.537","-","1.74"
"2020/06/16","08:30","0.548","-","1.74"
"2020/06/16","08:36","0.559","-","1.75"
"2020/06/16","08:42","0.569","-","1.76"
"2020/06/16","08:48","0.58","-","1.76"
"2020/06/16","08:54","0.59","-","1.8"
"2020/06/16","09:00","0.6","-","1.78"
"2020/06/16","09:06","0.61","-","1.79"
"2020/06/16","09:12","0.62","-","1.81"
"2020/06/16","09:18","0.629","-","1.85"
"2020/06/16","09:24","0.639","-","1.84"
"2020/06/16","09:30","0.648","-","1.86"
"2020/06/16","09:36","0.656","-","1.66"
"2020/06/16","09:42","0.665","-","1.8"
"2020/06/16","09:48","0.673","-","1.89"
"2020/06/16","09:54","0.681","-","1.87"
"2020/06/16","10:00","0.688","-","1.86"
"2020/06/16","10:06","0.696","-","1.89"
"2020/06/16","10:12","0.703","-","1.9"
"2020/06/16","10:18","0.71","-","1.91"
"2020/06/16","10:24","0.716","-","1.91"
"2020/06/16","10:30","0.722","-","1.93"
"2020/06/16","10:36","0.728","-","1.95"
"2020/06/16","10:42","0.733","-","1.94"
"2020/06/16","10:48","0.738","-","1.98"
"2020/06/16","10:54","0.743","-","1.96"
"2020/06/16","11:00","0.748","-","2"
"2020/06/16","11:06","0.752","-","2"
"2020/06/16","11:12","0.756","-","2.03"
"2020/06/16","11:18","0.76","-","1.92"
"2020/06/16","11:24","0.763","-","2.01"
"2020/06/16","11:30","0.766","-","2.02"
"2020/06/16","11:36","0.769","-","2"
"2020/06/16","11:42","0.772","-","2.04"
"2020/06/16","11:48","0.774","-","2.05"
"2020/06/16","11:54","0.776","-","2.03"
"2020/06/16","12:00","0.778","-","2.06"
"2020/06/16","12:06","0.779","-","2.05"
"2020/06/16","12:12","0.78","-","2.02"
"2020/06/16","12:18","0.781","-","2.06"
"2020/06/16","12:24","0.782","-","2.04"
"2020/06/16","12:30","0.783","-","2.03"
"2020/06/16","12:36","0.783","-","2.04"
"2020/06/16","12:42","0.783","-","2.04"
"2020/06/16","12:48","0.784","-","2.05"
"2020/06/16","12:54","0.783","-","1.99"
"2020/06/16","13:00","0.783","-","2.03"
"2020/06/16","13:06","0.783","-","2.02"
"2020/06/16","13:12","0.782","-","2.11"
"2020/06/16","13:18","0.782","-","1.95"
"2020/06/16","13:24","0.781","-","2.06"
"2020/06/16","13:30","0.78","-","1.96"
"2020/06/16","13:36","0.779","-","1.98"
"2020/06/16","13:42","0.778","-","2.03"
"2020/06/16","13:48","0.777","-","2.02"
"2020/06/16","13:54","0.776","-","2.06"
"2020/06/16","14:00","0.775","-","2"
"2020/06/16","14:06","0.773","-","1.97"
"2020/06/16","14:12","0.772","-","2.03"
"2020/06/16","14:18","0.771","-","1.94"
"2020/06/16","14:24","0.77","-","1.97"
"2020/06/16","14:30","0.769","-","2"
"2020/06/16","14:36","0.767","-","1.91"
"2020/06/16","14:42","0.766","-","1.92"
"2020/06/16","14:48","0.765","-","1.97"
"2020/06/16","14:54","0.764","-","1.87"
"2020/06/16","15:00","0.763","-","1.9"
"2020/06/16","15:06","0.762","-","1.88"
"2020/06/16","15:12","0.761","-","1.92"
"2020/06/16","15:18","0.76","-","1.87"
"2020/06/16","15:24","0.759","-","1.84"
"2020/06/16","15:30","0.759","-","1.9"
"2020/06/16","15:36","0.758","-","1.95"
"2020/06/16","15:42","0.758","-","1.82"
"2020/06/16","15:48","0.757","-","1.81"
"2020/06/16","15:54","0.757","-","1.81"
"2020/06/16","16:00","0.757","-","1.86"
"2020/06/16","16:06","0.756","-","1.87"
"2020/06/16","16:12","0.756","-","1.82"
"2020/06/16","16:18","0.756","-","1.79"
"2020/06/16","16:24","0.756","-","1.79"
"2020/06/16","16:30","0.757","-","1.84"
"2020/06/16","16:36","0.757","-","1.78"
"2020/06/16","16:42","0.757","-","1.77"
"2020/06/16","16:48","0.757","-","1.7"
"2020/06/16","16:54","0.758","-","1.75"
"2020/06/16","17:00","0.758","-","1.78"
"2020/06/16","17:06","0.759","-","1.75"
"2020/06/16","17:12","0.76","-","1.73"
"2020/06/16","17:18","0.76","-","1.75"
"2020/06/16","17:24","0.761","-","1.71"
"2020/06/16","17:30","0.762","-","1.71"
"2020/06/16","17:36","0.762","-","1.67"
"2020/06/16","17:42","0.763","-","1.69"
"2020/06/16","17:48","0.764","-","1.73"
"2020/06/16","17:54","0.764","-","1.69"
"2020/06/16","18:00","0.765","-","1.67"
"2020/06/16","18:06","0.766","-","1.71"
"2020/06/16","18:12","0.766","-","1.68"
"2020/06/16","18:18","0.767","-","1.68"
"2020/06/16","18:24","0.767","-","1.68"
"2020/06/16","18:30","0.768","-","1.68"
"2020/06/16","18:36","0.768","-","1.67"
"2020/06/16","18:42","0.768","-","1.7"
"2020/06/16","18:48","0.768","-","1.68"
"2020/06/16","18:54","0.768","-","1.64"
"2020/06/16","19:00","0.768","-","1.65"
"2020/06/16","19:06","0.767","-","1.67"
"2020/06/16","19:12","0.767","-","1.65"
"2020/06/16","19:18","0.766","-","1.61"
"2020/06/16","19:24","0.765","-","1.6"
"2020/06/16","19:30","0.764","-","1.62"
"2020/06/16","19:36","0.763","-","1.57"
"2020/06/16","19:42","0.761","-","1.57"
"2020/06/16","19:48","0.759","-","1.57"
"2020/06/16","19:54","0.757","-","1.56"
"2020/06/16","20:00","0.755","-","1.57"
"2020/06/16","20:06","0.752","-","1.55"
"2020/06/16","20:12","0.749","-","1.56"
"2020/06/16","20:18","0.746","-","1.56"
"2020/06/16","20:24","0.743","-","1.51"
"2020/06/16","20:30","0.739","-","1.54"
"2020/06/16","20:36","0.735","-","1.53"
"2020/06/16","20:42","0.73","-","1.51"
"2020/06/16","20:48","0.725","-","1.5"
"2020/06/16","20:54","0.72","-","1.49"
"2020/06/16","21:00","0.715","-","1.5"
"2020/06/16","21:06","0.709","-","1.47"
"2020/06/16","21:12","0.703","-","1.43"
"2020/06/16","21:18","0.697","-","1.45"
"2020/06/16","21:24","0.69","-","1.44"
"2020/06/16","21:30","0.683","-","1.43"
"2020/06/16","21:36","0.675","-","1.37"
"2020/06/16","21:42","0.667","-","1.44"
"2020/06/16","21:48","0.659","-","1.43"
"2020/06/16","21:54","0.651","-","1.35"
"2020/06/16","22:00","0.642","-","1.35"
"2020/06/16","22:06","0.632","-","1.4"
"2020/06/16","22:12","0.623","-","1.43"
"2020/06/16","22:18","0.613","-","1.33"
"2020/06/16","22:24","0.603","-","1.25"
"2020/06/16","22:30","0.592","-","1.37"
"2020/06/16","22:36","0.582","-","1.3"
"2020/06/16","22:42","0.571","-","1.29"
"2020/06/16","22:48","0.559","-","1.3"
"2020/06/16","22:54","0.548","-","1.26"
"2020/06/16","23:00","0.536","-","1.32"
"2020/06/16","23:06","0.524","-","1.29"
"2020/06/16","23:12","0.511","-","1.25"
"2020/06/16","23:18","0.499","-","1.25"
"2020/06/16","23:24","0.486","-","1.29"
"2020/06/16","23:30","0.473","-","1.27"
"2020/06/16","23:36","0.46","-","1.18"
"2020/06/16","23:42","0.446","-","1.22"
"2020/06/16","23:48","0.433","-","1.21"
"2020/06/16","23:54","0.42","-","1.21"
"2020/06/17","00:00","0.406","-","1.16"
"2020/06/17","00:06","0.392","-","1.15"
"2020/06/17","00:12","0.378","-","1.15"
"2020/06/17","00:18","0.365","-","1.13"
"2020/06/17","00:24","0.351","-","1.16"
"2020/06/17","00:30","0.337","-","1.1"
"2020/06/17","00:36","0.323","-","1.08"
"2020/06/17","00:42","0.309","-","1.12"
"2020/06/17","00:48","0.296","-","1.04"
"2020/06/17","00:54","0.282","-","1.07"
"2020/06/17","01:00","0.269","-","1.07"
"2020/06/17","01:06","0.255","-","1.03"
"2020/06/17","01:12","0.242","-","1"
"2020/06/17","01:18","0.229","-","1.01"
"2020/06/17","01:24","0.216","-","1.03"
"2020/06/17","01:30","0.204","-","0.94"
"2020/06/17","01:36","0.191","-","0.97"
"2020/06/17","01:42","0.179","-","0.96"
"2020/06/17","01:48","0.167","-","0.99"
"2020/06/17","01:54","0.156","-","0.95"
"2020/06/17","02:00","0.145","-","0.95"
"2020/06/17","02:06","0.134","-","0.97"
"2020/06/17","02:12","0.123","-","0.95"
"2020/06/17","02:18","0.113","-","0.95"
"2020/06/17","02:24","0.104","-","0.95"
"2020/06/17","02:30","0.094","-","0.92"
"2020/06/17","02:36","0.085","-","0.94"
"2020/06/17","02:42","0.077","-","0.89"
"2020/06/17","02:48","0.069","-","0.92"
"2020/06/17","02:54","0.062","-","0.94"
"2020/06/17","03:00","0.055","-","0.94"
"2020/06/17","03:06","0.048","-","0.86"
"2020/06/17","03:12","0.042","-","0.87"
"2020/06/17","03:18","0.037","-","0.88"
"2020/06/17","03:24","0.032","-","0.88"
"2020/06/17","03:30","0.028","-","0.87"
"2020/06/17","03:36","0.024","-","0.85"
"2020/06/17","03:42","0.021","-","0.85"
"2020/06/17","03:48","0.018","-","0.83"
"2020/06/17","03:54","0.016","-","0.85"
"2020/06/17","04:00","0.015","-","0.84"
"2020/06/17","04:06","0.014","-","0.83"
"2020/06/17","04:12","0.014","-","0.87"
"2020/06/17","04:18","0.014","-","0.84"
"2020/06/17","04:24","0.015","-","0.84"
"2020/06/17","04:30","0.017","-","0.85"
"2020/06/17","04:36","0.019","-","0.9"
"2020/06/17","04:42","0.022","-","0.86"
"2020/06/17","04:48","0.025","-","0.84"
"2020/06/17","04:54","0.029","-","0.84"
"2020/06/17","05:00","0.034","-","0.9"
"2020/06/17","05:06","0.039","-","0.9"
"2020/06/17","05:12","0.044","-","0.86"
"2020/06/17","05:18","0.051","-","0.84"
"2020/06/17","05:24","0.058","-","0.88"
"2020/06/17","05:30","0.065","-","0.9"
"2020/06/17","05:36","0.073","-","0.9"
"2020/06/17","05:42","0.081","-","0.86"
"2020/06/17","05:48","0.09","-","0.94"
"2020/06/17","05:54","0.1","-","0.96"
"2020/06/17","06:00","0.11","-","0.96"
"2020/06/17","06:06","0.12","-","1.04"
"2020/06/17","06:12","0.131","-","1.01"
"2020/06/17","06:18","0.142","-","1.1"
"2020/06/17","06:24","0.154","-","1"
"2020/06/17","06:30","0.166","-","1.03"
"2020/06/17","06:36","0.178","-","1.04"
"2020/06/17","06:42","0.191","-","1.05"
"2020/06/17","06:48","0.204","-","1.08"
"2020/06/17","06:54","0.218","-","1.01"
"2020/06/17","07:00","0.232","-","1.06"
"2020/06/17","07:06","0.246","-","1.08"
"2020/06/17","07:12","0.26","-","1.09"
"2020/06/17","07:18","0.274","-","1.09"
"2020/06/17","07:24","0.289","-","1.12"
"2020/06/17","07:30","0.304","-","1.14"
"2020/06/17","07:36","0.319","-","1.16"
"2020/06/17","07:42","0.335","-","1.13"
"2020/06/17","07:48","0.35","-","1.17"
"2020/06/17","07:54","0.365","-","1.14"
"2020/06/17","08:00","0.381","-","1.15"
"2020/06/17","08:06","0.397","-","1.18"
"2020/06/17","08:12","0.412","-","1.19"
"2020/06/17","08:18","0.428","-","1.24"
"2020/06/17","08:24","0.444","-","1.23"
"2020/06/17","08:30","0.459","-","1.18"
"2020/06/17","08:36","0.475","-","1.23"
"2020/06/17","08:42","0.49","-","1.29"
"2020/06/17","08:48","0.506","-","1.3"
"2020/06/17","08:54","0.521","-","1.26"
"2020/06/17","09:00","0.536","-","1.32"
"2020/06/17","09:06","0.552","-","1.34"
"2020/06/17","09:12","0.566","-","1.37"
"2020/06/17","09:18","0.581","-","1.39"
"2020/06/17","09:24","0.596","-","1.4"
"2020/06/17","09:30","0.61","-","1.46"
"2020/06/17","09:36","0.624","-","1.4"
"2020/06/17","09:42","0.638","-","1.4"
"2020/06/17","09:48","0.651","-","1.48"
"2020/06/17","09:54","0.665","-","1.48"
"2020/06/17","10:00","0.678","-","1.52"
"2020/06/17","10:06","0.69","-","1.53"
"2020/06/17","10:12","0.703","-","1.54"
"2020/06/17","10:18","0.715","-","1.57"
"2020/06/17","10:24","0.726","-","1.58"
"2020/06/17","10:30","0.738","-","1.57"
"2020/06/17","10:36","0.749","-","1.6"
"2020/06/17","10:42","0.759","-","1.59"
"2020/06/17","10:48","0.77","-","1.63"
"2020/06/17","10:54","0.779","-","1.63"
"2020/06/17","11:00","0.789","-","1.65"
"2020/06/17","11:06","0.798","-","1.64"
"2020/06/17","11:12","0.807","-","1.66"
"2020/06/17","11:18","0.815","-","1.66"
"2020/06/17","11:24","0.823","-","1.67"
"2020/06/17","11:30","0.831","-","1.68"
"2020/06/17","11:36","0.838","-","1.71"
"2020/06/17","11:42","0.845","-","1.73"
"2020/06/17","11:48","0.852","-","1.71"
"2020/06/17","11:54","0.858","-","1.74"
"2020/06/17","12:00","0.864","-","1.77"
"2020/06/17","12:06","0.869","-","1.78"
"2020/06/17","12:12","0.874","-","1.79"
"2020/06/17","12:18","0.879","-","1.79"
"2020/06/17","12:24","0.883","-","1.81"
"2020/06/17","12:30","0.887","-","1.8"
"2020/06/17","12:36","0.891","-","1.82"
"2020/06/17","12:42","0.894","-","1.8"
"2020/06/17","12:48","0.897","-","1.83"
"2020/06/17","12:54","0.9","-","1.84"
"2020/06/17","13:00","0.902","-","1.84"
"2020/06/17","13:06","0.905","-","1.84"
"2020/06/17","13:12","0.906","-","1.86"
"2020/06/17","13:18","0.908","-","1.87"
"2020/06/17","13:24","0.909","-","1.88"
"2020/06/17","13:30","0.91","-","1.9"
"2020/06/17","13:36","0.911","-","1.86"
"2020/06/17","13:42","0.912","-","1.92"
"2020/06/17","13:48","0.912","-","1.88"
"2020/06/17","13:54","0.913","-","1.9"
"2020/06/17","14:00","0.913","-","1.88"
"2020/06/17","14:06","0.913","-","1.87"
"2020/06/17","14:12","0.912","-","1.88"
"2020/06/17","14:18","0.912","-","1.89"
"2020/06/17","14:24","0.911","-","1.85"
"2020/06/17","14:30","0.911","-","1.92"
"2020/06/17","14:36","0.91","-","1.82"
"2020/06/17","14:42","0.909","-","1.91"
"2020/06/17","14:48","0.908","-","1.9"
"2020/06/17","14:54","0.907","-","1.85"
"2020/06/17","15:00","0.905","-","1.86"
"2020/06/17","15:06","0.904","-","1.89"
"2020/06/17","15:12","0.903","-","1.79"
"2020/06/17","15:18","0.902","-","1.82"
"2020/06/17","15:24","0.9","-","1.86"
"2020/06/17","15:30","0.899","-","1.8"
"2020/06/17","15:36","0.897","-","1.77"
"2020/06/17","15:42","0.896","-","1.8"
"2020/06/17","15:48","0.894","-","1.83"
"2020/06/17","15:54","0.893","-","1.81"
"2020/06/17","16:00","0.891","-","1.83"
"2020/06/17","16:06","0.89","-","1.78"
"2020/06/17","16:12","0.889","-","1.84"
"2020/06/17","16:18","0.887","-","1.85"
"2020/06/17","16:24","0.886","-","1.84"
"2020/06/17","16:30","0.884","-","1.69"
"2020/06/17","16:36","0.883","-","1.81"
"2020/06/17","16:42","0.881","-","1.8"
"2020/06/17","16:48","0.88","-","1.82"
"2020/06/17","16:54","0.879","-","1.75"
"2020/06/17","17:00","0.877","-","1.79"
"2020/06/17","17:06","0.876","-","1.68"
"2020/06/17","17:12","0.875","-","1.73"
"2020/06/17","17:18","0.874","-","1.71"
"2020/06/17","17:24","0.872","-","1.78"
"2020/06/17","17:30","0.871","-","1.78"
"2020/06/17","17:36","0.87","-","1.69"
"2020/06/17","17:42","0.868","-","1.77"
"2020/06/17","17:48","0.867","-","1.71"
"2020/06/17","17:54","0.866","-","1.66"
"2020/06/17","18:00","0.864","-","1.7"
"2020/06/17","18:06","0.863","-","1.69"
"2020/06/17","18:12","0.861","-","1.71"
"2020/06/17","18:18","0.86","-","1.69"
"2020/06/17","18:24","0.858","-","1.66"
"2020/06/17","18:30","0.856","-","1.65"
"2020/06/17","18:36","0.855","-","1.66"
"2020/06/17","18:42","0.853","-","1.68"
"2020/06/17","18:48","0.851","-","1.65"
"2020/06/17","18:54","0.849","-","1.58"
"2020/06/17","19:00","0.846","-","1.61"
"2020/06/17","19:06","0.844","-","1.62"
"2020/06/17","19:12","0.841","-","1.62"
"2020/06/17","19:18","0.839","-","1.57"
"2020/06/17","19:24","0.836","-","1.59"
"2020/06/17","19:30","0.833","-","1.59"
"2020/06/17","19:36","0.83","-","1.63"
"2020/06/17","19:42","0.826","-","1.56"
"2020/06/17","19:48","0.822","-","1.53"
"2020/06/17","19:54","0.819","-","1.6"
"2020/06/17","20:00","0.814","-","1.57"
"2020/06/17","20:06","0.81","-","1.53"
"2020/06/17","20:12","0.805","-","1.53"
"2020/06/17","20:18","0.8","-","1.55"
"2020/06/17","20:24","0.795","-","1.58"
"2020/06/17","20:30","0.79","-","1.47"
"2020/06/17","20:36","0.784","-","1.47"
"2020/06/17","20:42","0.778","-","1.49"
"2020/06/17","20:48","0.771","-","1.5"
"2020/06/17","20:54","0.765","-","1.47"
"2020/06/17","21:00","0.758","-","1.45"
"2020/06/17","21:06","0.75","-","1.42"
"2020/06/17","21:12","0.742","-","1.49"
"2020/06/17","21:18","0.734","-","1.48"
"2020/06/17","21:24","0.726","-","1.49"
"2020/06/17","21:30","0.717","-","1.47"
"2020/06/17","21:36","0.708","-","1.45"
"2020/06/17","21:42","0.699","-","1.38"
"2020/06/17","21:48","0.689","-","1.43"
"2020/06/17","21:54","0.679","-","1.41"
"2020/06/17","22:00","0.668","-","1.39"
"2020/06/17","22:06","0.657","-","1.36"
"2020/06/17","22:12","0.646","-","1.4"
"2020/06/17","22:18","0.635","-","1.44"
"2020/06/17","22:24","0.623","-","1.17"
"2020/06/17","22:30","0.611","-","1.23"
"2020/06/17","22:36","0.598","-","1.34"
"2020/06/17","22:42","0.585","-","1.32"
"2020/06/17","22:48","0.572","-","1.26"
"2020/06/17","22:54","0.559","-","1.22"
"2020/06/17","23:00","0.545","-","1.24"
"2020/06/17","23:06","0.531","-","1.2"
"2020/06/17","23:12","0.517","-","1.22"
"2020/06/17","23:18","0.502","-","1.18"
"2020/06/17","23:24","0.487","-","1.17"
"2020/06/17","23:30","0.472","-","1.17"
"2020/06/17","23:36","0.457","-","1.22"
"2020/06/17","23:42","0.442","-","1.02"
"2020/06/17","23:48","0.426","-","1.11"
"2020/06/17","23:54","0.41","-","1.17"
"2020/06/18","00:00","0.394","-","1.07"
"2020/06/18","00:06","0.378","-","1.06"
"2020/06/18","00:12","0.362","-","1.06"
"2020/06/18","00:18","0.346","-","1.07"
"2020/06/18","00:24","0.33","-","1.01"
"2020/06/18","00:30","0.313","-","1.04"
"2020/06/18","00:36","0.297","-","1.01"
"2020/06/18","00:42","0.281","-","0.98"
"2020/06/18","00:48","0.264","-","1"
"2020/06/18","00:54","0.248","-","0.98"
"2020/06/18","01:00","0.232","-","0.97"
"2020/06/18","01:06","0.216","-","0.94"
"2020/06/18","01:12","0.199","-","0.95"
"2020/06/18","01:18","0.184","-","0.9"
"2020/06/18","01:24","0.168","-","0.94"
"2020/06/18","01:30","0.152","-","0.92"
"2020/06/18","01:36","0.137","-","0.86"
"2020/06/18","01:42","0.122","-","0.86"
"2020/06/18","01:48","0.107","-","0.85"
"2020/06/18","01:54","0.092","-","0.85"
"2020/06/18","02:00","0.078","-","0.81"
"2020/06/18","02:06","0.064","-","0.79"
"2020/06/18","02:12","0.05","-","0.8"
"2020/06/18","02:18","0.037","-","0.79"
"2020/06/18","02:24","0.024","-","0.79"
