"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2020/12/26","09:06","0.07","-0.54","-"
"2020/12/26","09:12","0.065","-0.51","-"
"2020/12/26","09:18","0.06","-0.55","-"
"2020/12/26","09:24","0.055","-0.54","-"
"2020/12/26","09:30","0.05","-0.54","-"
"2020/12/26","09:36","0.045","-0.57","-"
"2020/12/26","09:42","0.039","-0.56","-"
"2020/12/26","09:48","0.033","-0.57","-"
"2020/12/26","09:54","0.028","-0.57","-"
"2020/12/26","10:00","0.022","-0.57","-"
"2020/12/26","10:06","0.016","-0.58","-"
"2020/12/26","10:12","0.01","-0.58","-"
"2020/12/26","10:18","0.004","-0.59","-"
"2020/12/26","10:24","-0.003","-0.59","-"
"2020/12/26","10:30","-0.009","-0.59","-"
"2020/12/26","10:36","-0.015","-0.61","-"
"2020/12/26","10:42","-0.022","-0.61","-"
"2020/12/26","10:48","-0.029","-0.62","-"
"2020/12/26","10:54","-0.035","-0.62","-"
"2020/12/26","11:00","-0.042","-0.64","-"
"2020/12/26","11:06","-0.049","-0.64","-"
"2020/12/26","11:12","-0.056","-0.65","-"
"2020/12/26","11:18","-0.063","-0.66","-"
"2020/12/26","11:24","-0.07","-0.66","-"
"2020/12/26","11:30","-0.077","-0.67","-"
"2020/12/26","11:36","-0.084","-0.67","-"
"2020/12/26","11:42","-0.092","-0.69","-"
"2020/12/26","11:48","-0.099","-0.69","-"
"2020/12/26","11:54","-0.106","-0.7","-"
"2020/12/26","12:00","-0.114","-0.71","-"
"2020/12/26","12:06","-0.121","-0.71","-"
"2020/12/26","12:12","-0.129","-0.72","-"
"2020/12/26","12:18","-0.136","-0.73","-"
"2020/12/26","12:24","-0.144","-0.73","-"
"2020/12/26","12:30","-0.152","-0.73","-"
"2020/12/26","12:36","-0.159","-0.74","-"
"2020/12/26","12:42","-0.167","-0.75","-"
"2020/12/26","12:48","-0.175","-0.77","-"
"2020/12/26","12:54","-0.183","-0.77","-"
"2020/12/26","13:00","-0.191","-0.78","-"
"2020/12/26","13:06","-0.199","-0.78","-"
"2020/12/26","13:12","-0.207","-0.79","-"
"2020/12/26","13:18","-0.215","-0.8","-"
"2020/12/26","13:24","-0.223","-0.81","-"
"2020/12/26","13:30","-0.231","-0.81","-"
"2020/12/26","13:36","-0.239","-","-"
"2020/12/26","13:42","-0.247","-0.81","-"
"2020/12/26","13:48","-0.255","-0.81","-"
"2020/12/26","13:54","-0.263","-0.8","-"
"2020/12/26","14:00","-0.271","-0.81","-"
"2020/12/26","14:06","-0.28","-0.81","-"
"2020/12/26","14:12","-0.288","-0.82","-"
"2020/12/26","14:18","-0.296","-0.82","-"
"2020/12/26","14:24","-0.304","-0.81","-"
"2020/12/26","14:30","-0.312","-0.81","-"
"2020/12/26","14:36","-0.32","-0.82","-"
"2020/12/26","14:42","-0.328","-0.82","-"
"2020/12/26","14:48","-0.336","-0.84","-"
"2020/12/26","14:54","-0.344","-0.84","-"
"2020/12/26","15:00","-0.351","-0.85","-"
"2020/12/26","15:06","-0.359","-0.87","-"
"2020/12/26","15:12","-0.366","-0.85","-"
"2020/12/26","15:18","-0.374","-0.87","-"
"2020/12/26","15:24","-0.381","-0.87","-"
"2020/12/26","15:30","-0.388","-0.89","-"
"2020/12/26","15:36","-0.395","-0.91","-"
"2020/12/26","15:42","-0.402","-0.91","-"
"2020/12/26","15:48","-0.408","-0.93","-"
"2020/12/26","15:54","-0.415","-0.92","-"
"2020/12/26","16:00","-0.421","-0.93","-"
"2020/12/26","16:06","-0.427","-0.93","-"
"2020/12/26","16:12","-0.432","-0.93","-"
"2020/12/26","16:18","-0.438","-0.95","-"
"2020/12/26","16:24","-0.443","-0.94","-"
"2020/12/26","16:30","-0.447","-0.94","-"
"2020/12/26","16:36","-0.452","-0.95","-"
"2020/12/26","16:42","-0.456","-0.96","-"
"2020/12/26","16:48","-0.46","-0.95","-"
"2020/12/26","16:54","-0.464","-0.95","-"
"2020/12/26","17:00","-0.467","-0.94","-"
"2020/12/26","17:06","-0.47","-0.94","-"
"2020/12/26","17:12","-0.472","-0.94","-"
"2020/12/26","17:18","-0.474","-0.93","-"
"2020/12/26","17:24","-0.476","-0.95","-"
"2020/12/26","17:30","-0.478","-0.95","-"
"2020/12/26","17:36","-0.479","-0.96","-"
"2020/12/26","17:42","-0.48","-0.95","-"
"2020/12/26","17:48","-0.48","-0.93","-"
"2020/12/26","17:54","-0.48","-0.91","-"
"2020/12/26","18:00","-0.479","-0.92","-"
"2020/12/26","18:06","-0.479","-0.9","-"
"2020/12/26","18:12","-0.477","-0.9","-"
"2020/12/26","18:18","-0.476","-0.88","-"
"2020/12/26","18:24","-0.474","-0.88","-"
"2020/12/26","18:30","-0.472","-0.87","-"
"2020/12/26","18:36","-0.469","-0.88","-"
"2020/12/26","18:42","-0.466","-0.86","-"
"2020/12/26","18:48","-0.463","-0.87","-"
"2020/12/26","18:54","-0.459","-0.85","-"
"2020/12/26","19:00","-0.456","-0.87","-"
"2020/12/26","19:06","-0.451","-0.85","-"
"2020/12/26","19:12","-0.447","-0.85","-"
"2020/12/26","19:18","-0.442","-0.83","-"
"2020/12/26","19:24","-0.437","-0.83","-"
"2020/12/26","19:30","-0.431","-0.82","-"
"2020/12/26","19:36","-0.426","-0.8","-"
"2020/12/26","19:42","-0.42","-0.78","-"
"2020/12/26","19:48","-0.413","-0.76","-"
"2020/12/26","19:54","-0.407","-0.77","-"
"2020/12/26","20:00","-0.4","-0.75","-"
"2020/12/26","20:06","-0.394","-0.73","-"
"2020/12/26","20:12","-0.387","-0.72","-"
"2020/12/26","20:18","-0.379","-0.72","-"
"2020/12/26","20:24","-0.372","-0.7","-"
"2020/12/26","20:30","-0.364","-0.7","-"
"2020/12/26","20:36","-0.357","-0.68","-"
"2020/12/26","20:42","-0.349","-0.66","-"
"2020/12/26","20:48","-0.341","-0.66","-"
"2020/12/26","20:54","-0.333","-0.66","-"
"2020/12/26","21:00","-0.325","-0.65","-"
"2020/12/26","21:06","-0.316","-0.63","-"
"2020/12/26","21:12","-0.308","-0.62","-"
"2020/12/26","21:18","-0.299","-0.62","-"
"2020/12/26","21:24","-0.291","-0.6","-"
"2020/12/26","21:30","-0.282","-0.58","-"
"2020/12/26","21:36","-0.273","-0.56","-"
"2020/12/26","21:42","-0.265","-0.55","-"
"2020/12/26","21:48","-0.256","-0.55","-"
"2020/12/26","21:54","-0.247","-0.54","-"
"2020/12/26","22:00","-0.238","-0.53","-"
"2020/12/26","22:06","-0.229","-0.52","-"
"2020/12/26","22:12","-0.221","-0.52","-"
"2020/12/26","22:18","-0.212","-0.5","-"
"2020/12/26","22:24","-0.203","-0.49","-"
"2020/12/26","22:30","-0.194","-0.49","-"
"2020/12/26","22:36","-0.185","-0.47","-"
"2020/12/26","22:42","-0.176","-0.47","-"
"2020/12/26","22:48","-0.168","-0.46","-"
"2020/12/26","22:54","-0.159","-0.45","-"
"2020/12/26","23:00","-0.15","-0.43","-"
"2020/12/26","23:06","-0.141","-0.43","-"
"2020/12/26","23:12","-0.133","-0.42","-"
"2020/12/26","23:18","-0.124","-0.41","-"
"2020/12/26","23:24","-0.116","-0.41","-"
"2020/12/26","23:30","-0.107","-0.41","-"
"2020/12/26","23:36","-0.099","-0.4","-"
"2020/12/26","23:42","-0.091","-0.39","-"
"2020/12/26","23:48","-0.082","-0.37","-"
"2020/12/26","23:54","-0.074","-0.36","-"
"2020/12/27","00:00","-0.066","-0.35","-"
"2020/12/27","00:06","-0.058","-0.34","-"
"2020/12/27","00:12","-0.051","-0.33","-"
"2020/12/27","00:18","-0.043","-0.32","-"
"2020/12/27","00:24","-0.035","-0.3","-"
"2020/12/27","00:30","-0.028","-0.3","-"
"2020/12/27","00:36","-0.02","-0.29","-"
"2020/12/27","00:42","-0.013","-0.28","-"
"2020/12/27","00:48","-0.006","-0.27","-"
"2020/12/27","00:54","0.001","-0.27","-"
"2020/12/27","01:00","0.008","-0.25","-"
"2020/12/27","01:06","0.015","-0.24","-"
"2020/12/27","01:12","0.021","-0.24","-"
"2020/12/27","01:18","0.028","-0.22","-"
"2020/12/27","01:24","0.034","-0.22","-"
"2020/12/27","01:30","0.04","-0.21","-"
"2020/12/27","01:36","0.046","-0.2","-"
"2020/12/27","01:42","0.052","-0.2","-"
"2020/12/27","01:48","0.058","-0.18","-"
"2020/12/27","01:54","0.063","-0.18","-"
"2020/12/27","02:00","0.069","-0.17","-"
"2020/12/27","02:06","0.074","-0.17","-"
"2020/12/27","02:12","0.079","-0.15","-"
"2020/12/27","02:18","0.084","-0.14","-"
"2020/12/27","02:24","0.089","-0.14","-"
"2020/12/27","02:30","0.093","-0.13","-"
"2020/12/27","02:36","0.098","-0.13","-"
"2020/12/27","02:42","0.102","-0.12","-"
"2020/12/27","02:48","0.106","-0.11","-"
"2020/12/27","02:54","0.11","-0.1","-"
"2020/12/27","03:00","0.114","-0.09","-"
"2020/12/27","03:06","0.118","-0.09","-"
"2020/12/27","03:12","0.122","-0.08","-"
"2020/12/27","03:18","0.125","-0.08","-"
"2020/12/27","03:24","0.129","-0.07","-"
"2020/12/27","03:30","0.132","-0.06","-"
"2020/12/27","03:36","0.135","-0.05","-"
"2020/12/27","03:42","0.139","-0.05","-"
"2020/12/27","03:48","0.142","-0.04","-"
"2020/12/27","03:54","0.144","-0.04","-"
"2020/12/27","04:00","0.147","-0.03","-"
"2020/12/27","04:06","0.15","-0.03","-"
"2020/12/27","04:12","0.152","-0.02","-"
"2020/12/27","04:18","0.155","-0.02","-"
"2020/12/27","04:24","0.157","-0.01","-"
"2020/12/27","04:30","0.16","0","-"
"2020/12/27","04:36","0.162","0.01","-"
"2020/12/27","04:42","0.164","0.01","-"
"2020/12/27","04:48","0.166","0.02","-"
"2020/12/27","04:54","0.168","0.02","-"
"2020/12/27","05:00","0.169","0.02","-"
"2020/12/27","05:06","0.171","0.03","-"
"2020/12/27","05:12","0.173","0.04","-"
"2020/12/27","05:18","0.174","0.04","-"
"2020/12/27","05:24","0.176","0.04","-"
"2020/12/27","05:30","0.177","0.05","-"
"2020/12/27","05:36","0.178","0.05","-"
"2020/12/27","05:42","0.179","0.05","-"
"2020/12/27","05:48","0.18","0.05","-"
"2020/12/27","05:54","0.181","0.06","-"
"2020/12/27","06:00","0.181","0.06","-"
"2020/12/27","06:06","0.182","0.07","-"
"2020/12/27","06:12","0.182","0.07","-"
"2020/12/27","06:18","0.182","0.07","-"
"2020/12/27","06:24","0.182","0.08","-"
"2020/12/27","06:30","0.182","0.08","-"
"2020/12/27","06:36","0.182","0.08","-"
"2020/12/27","06:42","0.181","0.08","-"
"2020/12/27","06:48","0.181","0.07","-"
"2020/12/27","06:54","0.18","0.07","-"
"2020/12/27","07:00","0.179","0.08","-"
"2020/12/27","07:06","0.178","0.08","-"
"2020/12/27","07:12","0.176","0.09","-"
"2020/12/27","07:18","0.174","0.09","-"
"2020/12/27","07:24","0.173","0.1","-"
"2020/12/27","07:30","0.17","0.1","-"
"2020/12/27","07:36","0.168","0.11","-"
"2020/12/27","07:42","0.166","0.11","-"
"2020/12/27","07:48","0.163","0.11","-"
"2020/12/27","07:54","0.16","0.11","-"
"2020/12/27","08:00","0.157","0.11","-"
"2020/12/27","08:06","0.153","0.11","-"
"2020/12/27","08:12","0.15","0.1","-"
"2020/12/27","08:18","0.146","0.11","-"
"2020/12/27","08:24","0.141","0.11","-"
"2020/12/27","08:30","0.137","0.11","-"
"2020/12/27","08:36","0.133","0.11","-"
"2020/12/27","08:42","0.128","0.11","-"
"2020/12/27","08:48","0.123","0.11","-"
"2020/12/27","08:54","0.118","0.1","-"
"2020/12/27","09:00","0.112","0.08","-"
"2020/12/27","09:06","0.106","0.11","-"
"2020/12/27","09:12","0.101","0.09","-"
"2020/12/27","09:18","0.095","0.1","-"
"2020/12/27","09:24","0.088","0.09","-"
"2020/12/27","09:30","0.082","0.07","-"
"2020/12/27","09:36","0.076","0.08","-"
"2020/12/27","09:42","0.069","0.07","-"
"2020/12/27","09:48","0.062","0.09","-"
"2020/12/27","09:54","0.055","0.06","-"
"2020/12/27","10:00","0.048","0.06","-"
"2020/12/27","10:06","0.041","0.04","-"
"2020/12/27","10:12","0.033","0.05","-"
"2020/12/27","10:18","0.026","0.04","-"
"2020/12/27","10:24","0.018","0.04","-"
"2020/12/27","10:30","0.011","0.02","-"
"2020/12/27","10:36","0.003","0.02","-"
"2020/12/27","10:42","-0.005","0.01","-"
"2020/12/27","10:48","-0.013","-0.01","-"
"2020/12/27","10:54","-0.021","0","-"
"2020/12/27","11:00","-0.029","-0.01","-"
"2020/12/27","11:06","-0.037","-0.01","-"
"2020/12/27","11:12","-0.045","-0.03","-"
"2020/12/27","11:18","-0.053","-0.04","-"
"2020/12/27","11:24","-0.061","-0.04","-"
"2020/12/27","11:30","-0.069","-0.04","-"
"2020/12/27","11:36","-0.078","-0.06","-"
"2020/12/27","11:42","-0.086","-0.06","-"
"2020/12/27","11:48","-0.094","-0.07","-"
"2020/12/27","11:54","-0.103","-0.07","-"
"2020/12/27","12:00","-0.111","-0.09","-"
"2020/12/27","12:06","-0.119","-0.09","-"
"2020/12/27","12:12","-0.128","-0.1","-"
"2020/12/27","12:18","-0.136","-0.1","-"
"2020/12/27","12:24","-0.145","-0.11","-"
"2020/12/27","12:30","-0.153","-0.12","-"
"2020/12/27","12:36","-0.161","-0.13","-"
"2020/12/27","12:42","-0.17","-0.15","-"
"2020/12/27","12:48","-0.178","-0.15","-"
"2020/12/27","12:54","-0.187","-0.17","-"
"2020/12/27","13:00","-0.196","-0.17","-"
"2020/12/27","13:06","-0.204","-0.18","-"
"2020/12/27","13:12","-0.213","-0.18","-"
"2020/12/27","13:18","-0.221","-0.19","-"
"2020/12/27","13:24","-0.23","-0.2","-"
"2020/12/27","13:30","-0.238","-0.2","-"
"2020/12/27","13:36","-0.247","-0.22","-"
"2020/12/27","13:42","-0.256","-0.22","-"
"2020/12/27","13:48","-0.264","-0.23","-"
"2020/12/27","13:54","-0.273","-0.24","-"
"2020/12/27","14:00","-0.282","-0.24","-"
"2020/12/27","14:06","-0.29","-0.25","-"
"2020/12/27","14:12","-0.299","-0.25","-"
"2020/12/27","14:18","-0.308","-0.25","-"
"2020/12/27","14:24","-0.316","-0.26","-"
"2020/12/27","14:30","-0.325","-0.27","-"
"2020/12/27","14:36","-0.333","-0.27","-"
"2020/12/27","14:42","-0.342","-0.28","-"
"2020/12/27","14:48","-0.35","-0.29","-"
"2020/12/27","14:54","-0.359","-0.29","-"
"2020/12/27","15:00","-0.367","-0.3","-"
"2020/12/27","15:06","-0.375","-0.31","-"
"2020/12/27","15:12","-0.384","-0.32","-"
"2020/12/27","15:18","-0.392","-0.33","-"
"2020/12/27","15:24","-0.4","-0.34","-"
"2020/12/27","15:30","-0.407","-0.35","-"
"2020/12/27","15:36","-0.415","-0.36","-"
"2020/12/27","15:42","-0.423","-0.37","-"
"2020/12/27","15:48","-0.43","-0.38","-"
"2020/12/27","15:54","-0.437","-0.38","-"
"2020/12/27","16:00","-0.444","-0.4","-"
"2020/12/27","16:06","-0.451","-0.4","-"
"2020/12/27","16:12","-0.458","-0.41","-"
"2020/12/27","16:18","-0.464","-0.42","-"
"2020/12/27","16:24","-0.47","-0.44","-"
"2020/12/27","16:30","-0.476","-0.45","-"
"2020/12/27","16:36","-0.482","-0.48","-"
"2020/12/27","16:42","-0.487","-0.49","-"
"2020/12/27","16:48","-0.492","-0.49","-"
"2020/12/27","16:54","-0.497","-0.48","-"
"2020/12/27","17:00","-0.501","-0.51","-"
"2020/12/27","17:06","-0.506","-0.5","-"
"2020/12/27","17:12","-0.509","-0.53","-"
"2020/12/27","17:18","-0.513","-0.53","-"
"2020/12/27","17:24","-0.516","-0.52","-"
"2020/12/27","17:30","-0.519","-0.52","-"
"2020/12/27","17:36","-0.521","-0.53","-"
"2020/12/27","17:42","-0.523","-0.52","-"
"2020/12/27","17:48","-0.525","-0.53","-"
"2020/12/27","17:54","-0.526","-0.51","-"
"2020/12/27","18:00","-0.527","-0.52","-"
"2020/12/27","18:06","-0.528","-0.52","-"
"2020/12/27","18:12","-0.528","-0.51","-"
"2020/12/27","18:18","-0.528","-0.49","-"
"2020/12/27","18:24","-0.528","-0.5","-"
"2020/12/27","18:30","-0.527","-0.49","-"
"2020/12/27","18:36","-0.525","-0.46","-"
"2020/12/27","18:42","-0.524","-0.46","-"
"2020/12/27","18:48","-0.522","-0.47","-"
"2020/12/27","18:54","-0.519","-0.45","-"
"2020/12/27","19:00","-0.517","-0.46","-"
"2020/12/27","19:06","-0.514","-0.46","-"
"2020/12/27","19:12","-0.51","-0.43","-"
"2020/12/27","19:18","-0.507","-0.45","-"
"2020/12/27","19:24","-0.503","-0.42","-"
"2020/12/27","19:30","-0.498","-0.4","-"
"2020/12/27","19:36","-0.494","-0.39","-"
"2020/12/27","19:42","-0.489","-0.4","-"
"2020/12/27","19:48","-0.484","-0.37","-"
"2020/12/27","19:54","-0.478","-0.35","-"
"2020/12/27","20:00","-0.472","-0.35","-"
"2020/12/27","20:06","-0.466","-0.33","-"
"2020/12/27","20:12","-0.46","-0.33","-"
"2020/12/27","20:18","-0.453","-0.31","-"
"2020/12/27","20:24","-0.447","-0.32","-"
"2020/12/27","20:30","-0.439","-0.3","-"
"2020/12/27","20:36","-0.432","-0.29","-"
"2020/12/27","20:42","-0.425","-0.29","-"
"2020/12/27","20:48","-0.417","-0.26","-"
"2020/12/27","20:54","-0.409","-0.25","-"
"2020/12/27","21:00","-0.401","-0.24","-"
"2020/12/27","21:06","-0.393","-0.23","-"
"2020/12/27","21:12","-0.385","-0.22","-"
"2020/12/27","21:18","-0.376","-0.2","-"
"2020/12/27","21:24","-0.368","-0.2","-"
"2020/12/27","21:30","-0.359","-0.19","-"
"2020/12/27","21:36","-0.35","-0.17","-"
"2020/12/27","21:42","-0.341","-0.16","-"
"2020/12/27","21:48","-0.332","-0.17","-"
"2020/12/27","21:54","-0.322","-0.15","-"
"2020/12/27","22:00","-0.313","-0.14","-"
"2020/12/27","22:06","-0.304","-0.14","-"
"2020/12/27","22:12","-0.294","-0.13","-"
"2020/12/27","22:18","-0.285","-0.12","-"
"2020/12/27","22:24","-0.275","-0.1","-"
"2020/12/27","22:30","-0.265","-0.1","-"
"2020/12/27","22:36","-0.256","-0.1","-"
"2020/12/27","22:42","-0.246","-0.1","-"
"2020/12/27","22:48","-0.236","-0.07","-"
"2020/12/27","22:54","-0.226","-0.06","-"
"2020/12/27","23:00","-0.216","-0.06","-"
"2020/12/27","23:06","-0.207","-0.05","-"
"2020/12/27","23:12","-0.197","-0.06","-"
"2020/12/27","23:18","-0.187","-0.04","-"
"2020/12/27","23:24","-0.177","-0.02","-"
"2020/12/27","23:30","-0.167","-0.01","-"
"2020/12/27","23:36","-0.158","0.01","-"
"2020/12/27","23:42","-0.148","0.02","-"
"2020/12/27","23:48","-0.138","0.02","-"
"2020/12/27","23:54","-0.129","0.03","-"
"2020/12/28","00:00","-0.119","0.04","-"
"2020/12/28","00:06","-0.11","0.05","-"
"2020/12/28","00:12","-0.101","0.06","-"
"2020/12/28","00:18","-0.091","0.07","-"
"2020/12/28","00:24","-0.082","0.08","-"
"2020/12/28","00:30","-0.073","0.09","-"
"2020/12/28","00:36","-0.064","0.09","-"
"2020/12/28","00:42","-0.055","0.1","-"
"2020/12/28","00:48","-0.047","0.11","-"
"2020/12/28","00:54","-0.038","0.12","-"
"2020/12/28","01:00","-0.03","0.13","-"
"2020/12/28","01:06","-0.022","0.14","-"
"2020/12/28","01:12","-0.013","0.15","-"
"2020/12/28","01:18","-0.005","0.16","-"
"2020/12/28","01:24","0.002","0.16","-"
"2020/12/28","01:30","0.01","0.18","-"
"2020/12/28","01:36","0.017","0.19","-"
"2020/12/28","01:42","0.025","0.2","-"
"2020/12/28","01:48","0.032","0.2","-"
"2020/12/28","01:54","0.039","0.22","-"
"2020/12/28","02:00","0.046","0.22","-"
"2020/12/28","02:06","0.052","0.23","-"
"2020/12/28","02:12","0.059","0.25","-"
"2020/12/28","02:18","0.065","0.26","-"
"2020/12/28","02:24","0.071","0.27","-"
"2020/12/28","02:30","0.077","0.27","-"
"2020/12/28","02:36","0.083","0.27","-"
"2020/12/28","02:42","0.089","0.28","-"
"2020/12/28","02:48","0.094","0.29","-"
"2020/12/28","02:54","0.1","0.31","-"
"2020/12/28","03:00","0.105","0.32","-"
"2020/12/28","03:06","0.11","0.32","-"
"2020/12/28","03:12","0.115","0.32","-"
"2020/12/28","03:18","0.12","0.33","-"
"2020/12/28","03:24","0.124","0.33","-"
"2020/12/28","03:30","0.129","0.34","-"
"2020/12/28","03:36","0.133","0.34","-"
"2020/12/28","03:42","0.138","0.36","-"
"2020/12/28","03:48","0.142","0.35","-"
"2020/12/28","03:54","0.146","0.36","-"
"2020/12/28","04:00","0.15","0.37","-"
"2020/12/28","04:06","0.154","0.38","-"
"2020/12/28","04:12","0.157","0.39","-"
"2020/12/28","04:18","0.161","0.38","-"
"2020/12/28","04:24","0.165","0.39","-"
"2020/12/28","04:30","0.168","0.38","-"
"2020/12/28","04:36","0.171","0.41","-"
"2020/12/28","04:42","0.175","0.41","-"
"2020/12/28","04:48","0.178","0.42","-"
"2020/12/28","04:54","0.181","0.43","-"
"2020/12/28","05:00","0.184","0.42","-"
"2020/12/28","05:06","0.187","0.43","-"
"2020/12/28","05:12","0.19","0.43","-"
"2020/12/28","05:18","0.192","0.43","-"
"2020/12/28","05:24","0.195","0.44","-"
"2020/12/28","05:30","0.198","0.43","-"
"2020/12/28","05:36","0.2","0.44","-"
"2020/12/28","05:42","0.202","0.45","-"
"2020/12/28","05:48","0.205","0.46","-"
"2020/12/28","05:54","0.207","0.46","-"
"2020/12/28","06:00","0.209","0.46","-"
"2020/12/28","06:06","0.21","0.45","-"
"2020/12/28","06:12","0.212","0.45","-"
"2020/12/28","06:18","0.213","0.46","-"
"2020/12/28","06:24","0.215","0.45","-"
"2020/12/28","06:30","0.216","0.47","-"
"2020/12/28","06:36","0.217","0.47","-"
"2020/12/28","06:42","0.218","0.47","-"
"2020/12/28","06:48","0.218","0.47","-"
"2020/12/28","06:54","0.219","0.48","-"
"2020/12/28","07:00","0.219","0.48","-"
"2020/12/28","07:06","0.219","0.48","-"
"2020/12/28","07:12","0.219","0.47","-"
"2020/12/28","07:18","0.218","0.47","-"
"2020/12/28","07:24","0.217","0.47","-"
"2020/12/28","07:30","0.216","0.47","-"
"2020/12/28","07:36","0.215","0.47","-"
"2020/12/28","07:42","0.214","0.47","-"
"2020/12/28","07:48","0.212","0.47","-"
"2020/12/28","07:54","0.21","0.45","-"
"2020/12/28","08:00","0.207","0.46","-"
"2020/12/28","08:06","0.205","0.44","-"
"2020/12/28","08:12","0.202","0.46","-"
"2020/12/28","08:18","0.199","0.43","-"
"2020/12/28","08:24","0.195","0.44","-"
"2020/12/28","08:30","0.191","0.43","-"
"2020/12/28","08:36","0.187","0.42","-"
"2020/12/28","08:42","0.183","0.42","-"
"2020/12/28","08:48","0.178","0.42","-"
"2020/12/28","08:54","0.173","0.41","-"
"2020/12/28","09:00","0.168","0.41","-"
"2020/12/28","09:06","0.163","0.4","-"
"2020/12/28","09:12","0.157","0.4","-"
"2020/12/28","09:18","0.151","0.39","-"
"2020/12/28","09:24","0.145","0.39","-"
"2020/12/28","09:30","0.138","0.38","-"
"2020/12/28","09:36","0.132","0.38","-"
"2020/12/28","09:42","0.125","0.38","-"
"2020/12/28","09:48","0.118","0.37","-"
"2020/12/28","09:54","0.11","0.36","-"
"2020/12/28","10:00","0.103","0.35","-"
"2020/12/28","10:06","0.095","0.35","-"
"2020/12/28","10:12","0.087","0.35","-"
"2020/12/28","10:18","0.079","0.34","-"
"2020/12/28","10:24","0.071","0.34","-"
"2020/12/28","10:30","0.063","0.33","-"
"2020/12/28","10:36","0.054","0.32","-"
"2020/12/28","10:42","0.045","0.31","-"
"2020/12/28","10:48","0.037","0.3","-"
"2020/12/28","10:54","0.028","0.3","-"
"2020/12/28","11:00","0.019","0.28","-"
"2020/12/28","11:06","0.01","0.28","-"
"2020/12/28","11:12","0.001","0.27","-"
"2020/12/28","11:18","-0.009","0.26","-"
"2020/12/28","11:24","-0.018","0.25","-"
"2020/12/28","11:30","-0.027","0.25","-"
"2020/12/28","11:36","-0.037","0.24","-"
"2020/12/28","11:42","-0.046","0.23","-"
"2020/12/28","11:48","-0.056","0.22","-"
"2020/12/28","11:54","-0.065","0.21","-"
"2020/12/28","12:00","-0.075","0.2","-"
"2020/12/28","12:06","-0.084","0.2","-"
"2020/12/28","12:12","-0.094","0.18","-"
"2020/12/28","12:18","-0.103","0.18","-"
"2020/12/28","12:24","-0.113","0.17","-"
"2020/12/28","12:30","-0.123","0.16","-"
"2020/12/28","12:36","-0.132","0.14","-"
"2020/12/28","12:42","-0.142","0.13","-"
"2020/12/28","12:48","-0.151","0.13","-"
"2020/12/28","12:54","-0.161","0.12","-"
"2020/12/28","13:00","-0.171","0.11","-"
"2020/12/28","13:06","-0.18","0.1","-"
"2020/12/28","13:12","-0.19","0.09","-"
"2020/12/28","13:18","-0.2","0.08","-"
"2020/12/28","13:24","-0.209","0.07","-"
"2020/12/28","13:30","-0.219","0.06","-"
"2020/12/28","13:36","-0.229","0.06","-"
"2020/12/28","13:42","-0.238","0.05","-"
"2020/12/28","13:48","-0.248","0.03","-"
"2020/12/28","13:54","-0.258","0.03","-"
"2020/12/28","14:00","-0.267","0.02","-"
"2020/12/28","14:06","-0.277","0.01","-"
"2020/12/28","14:12","-0.286","0","-"
"2020/12/28","14:18","-0.296","-0.01","-"
"2020/12/28","14:24","-0.305","-0.01","-"
"2020/12/28","14:30","-0.315","-0.01","-"
"2020/12/28","14:36","-0.324","-0.02","-"
"2020/12/28","14:42","-0.334","-0.03","-"
"2020/12/28","14:48","-0.343","-0.04","-"
"2020/12/28","14:54","-0.353","-0.05","-"
"2020/12/28","15:00","-0.362","-0.06","-"
"2020/12/28","15:06","-0.371","-0.07","-"
"2020/12/28","15:12","-0.38","-0.07","-"
"2020/12/28","15:18","-0.389","-0.07","-"
"2020/12/28","15:24","-0.398","-0.07","-"
"2020/12/28","15:30","-0.407","-0.09","-"
"2020/12/28","15:36","-0.416","-0.09","-"
"2020/12/28","15:42","-0.424","-0.1","-"
"2020/12/28","15:48","-0.433","-0.1","-"
"2020/12/28","15:54","-0.441","-0.11","-"
"2020/12/28","16:00","-0.449","-0.12","-"
"2020/12/28","16:06","-0.457","-0.14","-"
"2020/12/28","16:12","-0.465","-0.14","-"
"2020/12/28","16:18","-0.473","-0.15","-"
"2020/12/28","16:24","-0.48","-0.16","-"
"2020/12/28","16:30","-0.488","-0.16","-"
"2020/12/28","16:36","-0.495","-0.18","-"
"2020/12/28","16:42","-0.501","-0.17","-"
"2020/12/28","16:48","-0.508","-0.16","-"
"2020/12/28","16:54","-0.514","-0.17","-"
"2020/12/28","17:00","-0.52","-0.17","-"
"2020/12/28","17:06","-0.526","-0.2","-"
"2020/12/28","17:12","-0.531","-0.2","-"
"2020/12/28","17:18","-0.536","-0.2","-"
"2020/12/28","17:24","-0.541","-0.2","-"
"2020/12/28","17:30","-0.545","-0.21","-"
"2020/12/28","17:36","-0.55","-0.22","-"
"2020/12/28","17:42","-0.553","-0.23","-"
"2020/12/28","17:48","-0.557","-0.23","-"
"2020/12/28","17:54","-0.56","-0.23","-"
"2020/12/28","18:00","-0.563","-0.24","-"
"2020/12/28","18:06","-0.565","-0.24","-"
"2020/12/28","18:12","-0.567","-0.23","-"
"2020/12/28","18:18","-0.569","-0.25","-"
"2020/12/28","18:24","-0.57","-0.25","-"
"2020/12/28","18:30","-0.571","-0.25","-"
