date,time,water_level,air_temp,water_temp,wind_speed,wind_gust,wind_dir
6/27/2020,12:00,0.316,27.5,27,3.8,4.6,166
6/27/2020,13:00,0.365,27.7,27.1,4.2,4.9,160
6/27/2020,14:00,0.411,28.2,27.3,6.4,7.9,160
6/27/2020,15:00,0.451,28.3,27.4,6.3,7.1,162
6/27/2020,16:00,0.52,28.2,27.3,5.5,6.2,150
6/27/2020,17:00,0.568,28.5,27.3,6.1,7.5,160
6/27/2020,18:00,0.621,28.3,27.3,4.9,6.2,146
6/27/2020,19:00,0.636,28.3,27.4,4.6,5.6,134
6/27/2020,20:00,0.664,28.6,27.4,6.1,7,140
6/27/2020,21:00,0.644,28.8,27.5,7,8.5,152
6/27/2020,22:00,0.625,28.9,27.5,7.2,8.7,163
6/27/2020,23:00,0.614,28.7,27.8,6.6,8.7,161
6/28/2020,0:00,0.588,28.5,28,6.6,8.2,167
6/28/2020,1:00,0.586,28.2,28.2,4.7,6,157
6/28/2020,2:00,0.54,28.2,28.1,5.3,7,166
6/28/2020,3:00,0.557,28.1,28,5.5,7.4,161
6/28/2020,4:00,0.539,28.1,27.8,6.3,7.3,166
6/28/2020,5:00,0.544,28.1,27.8,6.7,7.9,163
6/28/2020,6:00,0.546,28,27.9,6.4,8,167
6/28/2020,7:00,0.557,27.9,27.8,5.3,6.7,167
6/28/2020,8:00,0.552,28,27.9,5.6,7.3,162
6/28/2020,9:00,0.534,28,27.6,5.6,6.4,162
6/28/2020,10:00,0.504,28,27.6,5.7,6.7,161
6/28/2020,11:00,0.478,28,27.6,5.7,6.7,171
6/28/2020,12:00,0.471,28.3,27.5,5.6,7,176
6/28/2020,13:00,0.48,28.4,27.5,7.6,8.8,174
6/28/2020,14:00,0.5,28.8,27.7,8.4,11,181
6/28/2020,15:00,0.509,28.8,27.9,8.3,10.6,189
6/28/2020,16:00,0.541,29.2,28,9.7,10.9,187
6/28/2020,17:00,0.606,29.4,28,7,8.6,190
6/28/2020,18:00,0.655,29.4,28,7.9,9.2,191
6/28/2020,19:00,0.67,29.5,28.1,6.8,8.9,186
6/28/2020,20:00,0.676,29.2,28.4,8.7,10.4,159
6/28/2020,21:00,0.682,29,28.8,9.5,10.6,161
6/28/2020,22:00,0.626,29.1,28.8,10.5,12.1,169
6/28/2020,23:00,0.635,29,28.9,9.3,11.2,164
6/29/2020,0:00,0.582,29.1,28.8,11.2,12.7,178
6/29/2020,1:00,0.554,28.8,28.7,8.8,10.9,170
6/29/2020,2:00,0.57,28.7,28.6,7,8.5,174
6/29/2020,3:00,0.562,28.7,28.5,8.5,9.9,169
6/29/2020,4:00,0.578,28.6,28.6,8.4,9.8,164
6/29/2020,5:00,0.584,28.5,28.6,9.7,10.8,164
6/29/2020,6:00,0.6,28.5,28.5,9.9,11.4,158
6/29/2020,7:00,0.612,28.5,28.5,9.1,10.6,163
6/29/2020,8:00,0.634,28.6,28.5,9.7,11.5,167
6/29/2020,9:00,0.647,28.6,28.4,9.1,11.6,174
6/29/2020,10:00,0.645,28.6,28.3,8.9,11.9,178
6/29/2020,11:00,0.664,28.7,28.3,11.3,12.7,173
6/29/2020,12:00,0.649,28.5,28.2,6.6,7.8,178
6/29/2020,13:00,0.648,28.7,28.2,8.9,10.2,174
6/29/2020,14:00,0.653,28.8,28.2,8,9.4,176
6/29/2020,15:00,0.667,28.9,28.1,8.6,9.6,176
6/29/2020,16:00,0.646,29.1,28.2,9,10.7,178
6/29/2020,17:00,0.699,29.2,28.3,8.9,10.5,184
6/29/2020,18:00,0.685,29.3,28.4,9.1,10.3,184
6/29/2020,19:00,0.695,29.4,28.5,8.5,10.1,171
6/29/2020,20:00,0.708,29.3,28.6,9.7,10.5,161
6/29/2020,21:00,0.678,29.4,28.6,8,9.8,167
6/29/2020,22:00,0.638,29.3,28.8,8.9,10.7,164
6/29/2020,23:00,0.605,29.1,28.8,8.9,10.2,162
6/30/2020,0:00,0.555,29,28.8,8.7,10.3,168
6/30/2020,1:00,0.52,28.9,28.8,7.5,8.8,167
6/30/2020,2:00,0.478,28.8,28.7,7.7,9,169
6/30/2020,3:00,0.468,28.8,28.7,8.3,11.1,169
6/30/2020,4:00,0.465,28.8,28.5,9.7,10.8,166
6/30/2020,5:00,0.482,28.9,28.6,9.1,10.3,174
6/30/2020,6:00,0.502,28.8,28.6,7.8,10.3,181
6/30/2020,7:00,0.567,28.8,28.5,7.4,10.5,177
6/30/2020,8:00,0.608,28.6,28.5,9.4,12.6,177
6/30/2020,9:00,0.63,28.5,28.4,10.1,12.2,180
6/30/2020,10:00,0.658,28.5,28.4,9.8,11.2,181
6/30/2020,11:00,0.663,28.4,28.3,8.2,11.1,187
6/30/2020,12:00,0.664,28.5,28.2,8.5,11.9,192
6/30/2020,13:00,0.68,28.6,28.2,8.7,10.2,194
6/30/2020,14:00,0.687,29.2,28.2,8.6,10.1,187
6/30/2020,15:00,0.681,29.2,28.2,6.5,8.2,178
6/30/2020,16:00,0.652,29.5,28.2,7.2,9.7,187
6/30/2020,17:00,0.607,29.8,28.5,7,8.2,187
6/30/2020,18:00,0.616,30.2,28.5,8.4,10.1,179
6/30/2020,19:00,0.575,30.3,29.1,9.9,11.5,183
6/30/2020,20:00,0.531,30.2,29.4,8.3,9.6,186
6/30/2020,21:00,0.498,29.7,29.7,7.5,8.4,162
6/30/2020,22:00,0.485,29.7,29.8,7.8,9.4,165
6/30/2020,23:00,0.432,29.5,29.9,7.5,9,163
7/1/2020,0:00,0.371,29.4,30,6.9,8.1,163
7/1/2020,1:00,0.349,29.1,29.9,7.6,8.8,163
7/1/2020,2:00,0.3,29,29.8,6.7,7.7,166
7/1/2020,3:00,0.266,29.1,29.7,7.6,8.8,169
7/1/2020,4:00,0.274,29,29.6,8.3,9.8,169
7/1/2020,5:00,0.309,29,29.5,6.5,8.6,177
7/1/2020,6:00,0.369,29,29.5,7.5,9.2,178
7/1/2020,7:00,0.421,29.1,29.5,9.1,11,183
7/1/2020,8:00,0.49,28.9,29.4,8.6,10.8,186
7/1/2020,9:00,0.528,28.8,29.2,9.6,10.8,192
7/1/2020,10:00,0.584,28.7,29.1,7.5,9.3,189
7/1/2020,11:00,0.62,28.4,29.1,7,8.1,199
7/1/2020,12:00,0.649,28.6,29,7.6,8.6,190
7/1/2020,13:00,0.678,28.8,28.9,7.9,10,189
7/1/2020,14:00,0.648,28.9,28.8,8.5,10,187
7/1/2020,15:00,0.657,29.1,28.8,7.4,9.3,193
7/1/2020,16:00,0.605,29.5,28.9,7.6,9.8,193
7/1/2020,17:00,0.593,29.6,29,8.6,10.8,193
7/1/2020,18:00,0.567,29.9,29,8.7,9.7,195
7/1/2020,19:00,0.554,30,29.4,7.2,9.7,195
7/1/2020,20:00,0.515,30.1,29.3,7.8,9.8,185
7/1/2020,21:00,0.488,30.1,29.7,8,10.2,192
7/1/2020,22:00,0.447,30,29.8,7.6,8.6,176
7/1/2020,23:00,0.382,29.9,30.1,7.2,8.5,185
7/2/2020,0:00,0.32,29.7,30.3,6.5,8.3,171
7/2/2020,1:00,0.281,29.1,30.2,6.5,7.6,164
7/2/2020,2:00,0.237,28.9,30,5.9,7.6,164
7/2/2020,3:00,0.199,28.9,29.8,7.2,8.1,171
7/2/2020,4:00,0.166,29,29.7,7.5,8.3,178
7/2/2020,5:00,0.191,28.9,29.6,6.5,8.5,181
7/2/2020,6:00,0.244,28.9,29.5,7.8,8.5,178
7/2/2020,7:00,0.305,28.9,29.4,7.4,8.4,185
7/2/2020,8:00,0.359,28.7,29.4,6.9,8,179
7/2/2020,9:00,0.409,28.7,29.4,6.7,8.1,189
7/2/2020,10:00,0.455,28.3,29.3,5.9,7.4,205
7/2/2020,11:00,0.501,28,29.4,3.1,4.6,221
7/2/2020,12:00,0.554,27.8,29.4,2.7,4,221
7/2/2020,13:00,0.585,28.3,29.2,2.6,4.7,228
7/2/2020,14:00,0.57,29.1,29.2,3.1,4.4,210
7/2/2020,15:00,0.593,29.9,29.4,4.9,5.9,192
7/2/2020,16:00,0.575,30.2,29.6,4.8,6.1,186
7/2/2020,17:00,0.538,30.4,30,6.2,6.9,182
7/2/2020,18:00,0.489,30.7,30.3,6.2,6.9,188
7/2/2020,19:00,0.491,31,30.7,5.5,6.7,184
7/2/2020,20:00,0.471,31.5,31.1,4.5,5.9,182
7/2/2020,21:00,0.425,31.6,30.8,4.3,5.5,183
7/2/2020,22:00,0.373,31.2,31.1,6.1,6.8,194
7/2/2020,23:00,0.298,31,31.6,6.7,7.6,199
7/3/2020,0:00,0.225,30.3,31.7,6.9,7.5,201
7/3/2020,1:00,0.189,29.8,31.5,7.8,8.8,195
7/3/2020,2:00,0.121,29.3,31.4,7.3,8.2,195
7/3/2020,3:00,0.091,29.1,31.1,6.8,7.8,198
7/3/2020,4:00,0.075,28.7,31,4.6,5.8,208
7/3/2020,5:00,0.088,28.5,31,3.9,5.1,208
7/3/2020,6:00,0.122,28,30.5,3.8,5,216
7/3/2020,7:00,0.16,27.5,30.4,3.2,4.6,218
7/3/2020,8:00,0.203,27.3,30.3,2.8,4.8,225
7/3/2020,9:00,0.271,27.3,30.2,2,3.4,227
7/3/2020,10:00,0.34,26.9,30.1,2.4,3.7,244
7/3/2020,11:00,0.389,26.5,30.1,2.9,3.9,246
7/3/2020,12:00,0.48,26.1,30,1.4,2.3,283
7/3/2020,13:00,0.523,27.7,29.7,0.5,1,278
7/3/2020,14:00,0.558,28.4,29.7,1.4,1.8,235
7/3/2020,15:00,0.529,29.4,29.7,2.2,4,287
7/3/2020,16:00,0.54,29.9,29.7,3.4,4.8,249
7/3/2020,17:00,0.508,30.6,29.9,3.5,4.8,235
7/3/2020,18:00,0.496,31.2,30.2,3.7,5.4,230
7/3/2020,19:00,0.45,32.5,30.8,2.4,4.7,264
7/3/2020,20:00,0.404,32.7,31.4,3.6,6,235
7/3/2020,21:00,0.354,33.3,31.5,4.3,5.4,222
7/3/2020,22:00,0.348,34,31.4,2.7,4.5,244
7/3/2020,23:00,0.297,33.6,31.5,1.9,3.2,221
7/4/2020,0:00,0.225,30.9,32.1,4.7,5.4,160
7/4/2020,1:00,0.288,27.2,31.6,8.9,10,73
7/4/2020,2:00,0.13,26.1,31.3,4.7,5.8,87
7/4/2020,3:00,0.055,26.3,31.1,2.2,2.8,179
7/4/2020,4:00,-0.016,26.6,31,2.1,3,221
7/4/2020,5:00,-0.025,26.4,31.2,2.1,2.6,237
7/4/2020,6:00,0.035,25.2,31,1.4,1.8,276
7/4/2020,7:00,0.025,25.2,30.9,1.1,1.4,302
7/4/2020,8:00,0.069,26.1,30.8,0.8,1.8,238
7/4/2020,9:00,0.157,26.4,30.6,0.8,1.2,233
7/4/2020,10:00,0.231,26.4,30.6,1,1.4,259
7/4/2020,11:00,0.286,25.9,30.4,1.7,2.3,265
7/4/2020,12:00,0.34,25.7,30.1,0.9,1.7,286
7/4/2020,13:00,0.39,27.3,30,1,2.3,289
7/4/2020,14:00,0.419,28.2,30,2.3,4.9,284
7/4/2020,15:00,0.426,28.6,30,2.8,5.7,280
7/4/2020,16:00,0.479,29.7,30,3.6,5.4,275
7/4/2020,17:00,0.476,30.8,30.1,0.5,3.7,307
7/4/2020,18:00,0.498,31.5,30.2,2,4.1,282
7/4/2020,19:00,0.509,31.4,30.5,1.4,1.9,91
7/4/2020,20:00,0.498,31.4,32,2.2,2.5,72
7/4/2020,21:00,0.48,31.6,31.9,2.6,3,123
7/4/2020,22:00,0.465,31.3,32.9,4.6,5.3,132
7/4/2020,23:00,0.438,31.2,32.9,6.3,7.3,160
7/5/2020,0:00,0.367,30.8,32.5,6.1,6.8,180
7/5/2020,1:00,0.313,30.1,32.3,5.7,7,195
7/5/2020,2:00,0.236,29.6,32.1,6.2,7.2,193
7/5/2020,3:00,0.176,29.2,31.9,5.7,7,208
7/5/2020,4:00,0.112,28.5,31.8,4.3,5.8,222
7/5/2020,5:00,0.068,27.9,31.9,3.2,4.7,221
7/5/2020,6:00,0.041,27.5,31.6,3.5,5.2,228
7/5/2020,7:00,0.054,27.2,31.5,3.9,4.8,223
7/5/2020,8:00,0.076,27,31.4,3,4.2,232
7/5/2020,9:00,0.133,26.9,31,3.1,5.9,234
7/5/2020,10:00,0.205,26.6,30.6,2.6,4.9,227
7/5/2020,11:00,0.269,25.8,30.7,1.6,2.8,269
7/5/2020,12:00,0.345,26.3,30.6,2.2,3.3,231
7/5/2020,13:00,0.395,27.2,30.4,2.5,4.2,231
7/5/2020,14:00,0.398,28.3,30.4,4.1,6.3,236
7/5/2020,15:00,0.452,29.1,30.5,4.2,6.1,243
7/5/2020,16:00,0.506,29.7,30.5,4.3,5.7,221
7/5/2020,17:00,0.533,30.7,30.5,3.3,5.5,250
7/5/2020,18:00,0.558,31.4,30.3,3.5,5,245
7/5/2020,19:00,0.534,31.4,30.2,1.6,3.9,232
7/5/2020,20:00,0.542,31,30.3,1.9,2.5,58
7/5/2020,21:00,0.521,31.3,30.8,3.2,3.8,75
7/5/2020,22:00,0.519,31.5,32.3,4.7,6.7,147
7/5/2020,23:00,0.419,30.6,32,7.6,9.6,189
7/6/2020,0:00,0.376,29.8,31.6,9,10.7,192
7/6/2020,1:00,0.304,29.4,31.6,8.3,9.3,206
7/6/2020,2:00,0.252,29,31.4,7.1,8.7,207
7/6/2020,3:00,0.199,28.8,31.1,6,7.8,211
7/6/2020,4:00,0.15,28.8,30.9,6.6,8.4,205
7/6/2020,5:00,0.116,29,30.8,6.7,8.4,195
7/6/2020,6:00,0.1,28.9,30.6,6.6,7.8,198
7/6/2020,7:00,0.069,28.7,30.5,6.3,8,205
7/6/2020,8:00,0.076,28.5,30.3,4.1,5.2,212
7/6/2020,9:00,0.11,28.3,30.3,5.4,6.8,212
7/6/2020,10:00,0.175,28.3,30.1,5.8,7.4,201
7/6/2020,11:00,0.232,28.4,30,8.6,9.9,197
7/6/2020,12:00,0.283,28.1,30,6.1,7.6,206
7/6/2020,13:00,0.344,28.2,29.7,3.7,5.1,224
7/6/2020,14:00,0.369,28.4,29.7,1.5,2.7,246
7/6/2020,15:00,0.486,29,30,2,3.1,247
7/6/2020,16:00,0.483,29.9,29.9,4.4,6.2,230
7/6/2020,17:00,0.498,30.3,29.8,3.9,5.8,215
7/6/2020,18:00,0.538,30.1,29.8,5.6,6.3,180
7/6/2020,19:00,0.534,29.9,30.1,5.5,6.8,192
7/6/2020,20:00,0.486,30,30.1,6.7,7.6,188
7/6/2020,21:00,0.482,30.2,30.1,6.4,7.6,189
7/6/2020,22:00,0.466,30.4,30.4,7.4,9.1,185
7/6/2020,23:00,0.454,30.4,30.5,8.4,9.4,189
7/7/2020,0:00,0.406,30,30.4,8.2,9.2,186
7/7/2020,1:00,0.344,29.7,30.3,8.2,9.1,190
7/7/2020,2:00,0.318,29.5,30.3,6.9,8.4,196
7/7/2020,3:00,0.244,29.3,30.1,6.9,7.5,185
7/7/2020,4:00,0.214,29.2,30,8.1,9,181
7/7/2020,5:00,0.152,29.1,29.9,6.8,8.5,181
7/7/2020,6:00,0.098,29.1,29.7,8,9.7,186
7/7/2020,7:00,0.07,29,29.6,7.5,9.1,188
7/7/2020,8:00,0.063,29,29.5,7,10,184
7/7/2020,9:00,0.053,29,29.5,6.3,7.7,189
7/7/2020,10:00,0.136,29.2,29.4,6.2,7.6,188
7/7/2020,11:00,0.172,28.8,29.4,4.8,5.9,199
7/7/2020,12:00,0.237,28.9,29.3,6,7.2,192
7/7/2020,13:00,0.29,28.9,29.3,4.4,5.4,206
7/7/2020,14:00,0.351,29.5,29.3,7.2,8.8,194
7/7/2020,15:00,0.386,29.8,29.4,8.5,10.8,192
7/7/2020,16:00,0.418,30.1,29.6,7,9.1,197
7/7/2020,17:00,0.467,30.5,29.8,8.6,10.1,194
7/7/2020,18:00,0.51,30.6,29.7,6.9,9.1,186
7/7/2020,19:00,0.533,30.5,30,7.1,9,189
7/7/2020,20:00,0.516,30.5,30.3,8.5,9.6,189
7/7/2020,21:00,0.516,30.5,30.4,8.1,9.4,193
7/7/2020,22:00,0.505,30.6,30.6,5.8,6.8,192
7/7/2020,23:00,0.516,30.4,30.5,6.7,7.5,185
7/8/2020,0:00,0.481,30.3,30.6,5.2,7,175
7/8/2020,1:00,0.408,29.8,30.6,6.9,7.8,173
7/8/2020,2:00,0.368,29.6,30.5,7.3,8.4,186
7/8/2020,3:00,0.328,29.3,30.4,5.8,6.9,173
7/8/2020,4:00,0.26,29.5,30.3,5.2,6.6,177
7/8/2020,5:00,0.229,29.4,30.3,6.7,8.5,173
7/8/2020,6:00,0.161,29.6,30.1,7.2,8.7,188
7/8/2020,7:00,0.103,29.3,29.9,7.6,8.8,194
7/8/2020,8:00,0.055,29.2,29.8,8.5,10.8,190
7/8/2020,9:00,0.054,29.1,29.7,7.5,9.3,188
7/8/2020,10:00,0.134,29,29.7,7.6,9,193
7/8/2020,11:00,0.177,28.9,29.6,7.1,8.7,198
7/8/2020,12:00,0.226,28.6,29.5,5.5,6.4,201
7/8/2020,13:00,0.295,29,29.5,5.2,6.2,206
7/8/2020,14:00,0.376,29.2,29.6,6.8,8.7,198
7/8/2020,15:00,0.363,29.8,29.7,7.4,8.8,190
7/8/2020,16:00,0.416,30,29.9,6.4,8,199
7/8/2020,17:00,0.47,30,29.9,6.7,8.5,185
7/8/2020,18:00,0.489,30.5,30.2,7.3,9.2,185
7/8/2020,19:00,0.496,30.4,30.4,8,9.9,179
7/8/2020,20:00,0.469,30.5,30.8,8.2,10.1,189
7/8/2020,21:00,0.471,30.6,31,8.4,11.1,188
7/8/2020,22:00,0.488,30.5,31.3,7.5,9.5,188
7/8/2020,23:00,0.483,30.2,31.3,8.7,9.8,184
7/9/2020,0:00,0.43,30.1,31.2,7.5,9.5,192
7/9/2020,1:00,0.419,29.8,31.1,7.1,8.7,194
7/9/2020,2:00,0.398,29.4,30.8,7,9,196
7/9/2020,3:00,0.357,29.4,30.8,6.9,7.8,185
7/9/2020,4:00,0.316,29.4,30.7,6.8,8.4,184
7/9/2020,5:00,0.251,29.3,30.5,8,8.9,179
7/9/2020,6:00,0.19,29.1,30.4,7.5,9.2,184
7/9/2020,7:00,0.143,28.9,30.3,8,8.9,194
7/9/2020,8:00,0.109,29,30,7.5,9.3,189
7/9/2020,9:00,0.092,28.9,29.9,7.7,9.1,197
7/9/2020,10:00,0.088,28.8,29.9,7,7.7,195
7/9/2020,11:00,0.133,28.8,29.7,6.8,8.2,194
7/9/2020,12:00,0.186,28.9,29.7,5.9,6.7,195
7/9/2020,13:00,0.252,29.1,29.7,5.7,6.7,195
7/9/2020,14:00,0.298,29.6,29.7,5.9,7.1,196
7/9/2020,15:00,0.339,30,29.7,6.4,7.8,193
7/9/2020,16:00,0.35,30.5,29.8,5.3,7.9,187
7/9/2020,17:00,0.414,30.5,29.8,6.1,7.9,188
7/9/2020,18:00,0.432,30.7,30.3,7.2,8.3,179
7/9/2020,19:00,0.444,30.8,30.6,6.9,8.7,184
7/9/2020,20:00,0.458,30.8,30.9,6.8,8.5,188
7/9/2020,21:00,0.481,30.7,31,7.6,8.4,187
7/9/2020,22:00,0.493,30.7,31.3,6.7,8.2,189
7/9/2020,23:00,0.476,30.5,31.4,6.5,8,186
7/10/2020,0:00,0.47,30.3,31.5,6.2,8.2,178
7/10/2020,1:00,0.472,30.1,31.3,5.6,7.3,182
7/10/2020,2:00,0.448,29.7,31.2,5.8,7.1,179
7/10/2020,3:00,0.404,29.4,31.2,5.2,6.9,172
7/10/2020,4:00,0.349,29.4,31.1,6.5,7.6,185
7/10/2020,5:00,0.298,29.3,30.9,5.6,6.4,184
7/10/2020,6:00,0.274,29.1,30.8,4.3,5.4,175
7/10/2020,7:00,0.236,28.9,30.6,5.4,6.1,178
7/10/2020,8:00,0.175,28.6,30.4,5.3,6.4,199
7/10/2020,9:00,0.147,28.7,29.9,4.9,6.6,207
7/10/2020,10:00,0.152,28.8,29.8,6,6.7,193
7/10/2020,11:00,0.182,28.7,29.7,4.5,5.5,201
7/10/2020,12:00,0.19,28.4,29.9,3.4,4.1,209
7/10/2020,13:00,0.226,29,29.9,3.2,4,206
7/10/2020,14:00,0.275,29.7,30.1,4,4.9,184
7/10/2020,15:00,0.32,30.3,30.3,4.2,4.7,184
7/10/2020,16:00,0.336,30.6,30.2,4.2,4.9,194
7/10/2020,17:00,0.379,31.5,30.5,3.3,4.2,174
7/10/2020,18:00,0.401,31.3,31.2,5,5.9,160
7/10/2020,19:00,0.406,30.5,31.4,6.6,8.1,139
7/10/2020,20:00,0.403,30.8,31.6,6.6,7.8,145
7/10/2020,21:00,0.421,30.8,31.8,6.8,8.3,149
7/10/2020,22:00,0.369,31,31.8,7.1,8.1,164
7/10/2020,23:00,0.35,31.4,31.8,5.9,7.2,173
7/11/2020,0:00,0.336,30.6,31.8,6.4,7.5,161
7/11/2020,1:00,0.306,30.5,31.8,6,7.1,192
7/11/2020,2:00,0.288,29.8,31.8,3.4,4.3,225
7/11/2020,3:00,0.269,29.3,31.7,5.7,6.6,208
7/11/2020,4:00,0.237,29.1,31.6,4.7,5.7,212
7/11/2020,5:00,0.216,29,31.5,4.5,5.9,210
7/11/2020,6:00,0.198,28.5,31.3,3.4,4.4,224
7/11/2020,7:00,0.193,28.1,31.2,2.1,3.2,243
7/11/2020,8:00,0.184,27.8,30.8,2.8,4.1,227
7/11/2020,9:00,0.154,27.3,30.2,2.7,3.8,234
7/11/2020,10:00,0.128,27.2,30,2.6,3.6,225
7/11/2020,11:00,0.141,27.2,30.2,0.9,3.6,285
7/11/2020,12:00,0.164,27,30.2,1,1.5,287
7/11/2020,13:00,0.181,28.6,30.4,0.4,1.5,310
7/11/2020,14:00,0.177,29.2,30.1,2,2.7,267
7/11/2020,15:00,0.213,29.8,30.3,3,4,217
7/11/2020,16:00,0.216,31,30.7,3.5,5.3,230
7/11/2020,17:00,0.248,31.6,30.9,3.8,5.3,215
7/11/2020,18:00,0.274,32.5,31,2.6,3.2,187
7/11/2020,19:00,0.301,30.7,31.1,3.9,5.2,73
7/11/2020,20:00,0.292,31.1,32.5,4.4,6,129
7/11/2020,21:00,0.332,31.1,32.9,6.4,7,147
7/11/2020,22:00,0.243,31.4,33,6.7,7.6,165
7/11/2020,23:00,0.225,31.4,33,6,6.9,180
7/12/2020,0:00,0.228,31.2,32.8,6.9,7.7,181
7/12/2020,1:00,0.21,30.6,32.7,6.6,8,196
7/12/2020,2:00,0.217,30,32.8,7.5,9,193
7/12/2020,3:00,0.195,29.4,32.3,7.6,8.4,201
7/12/2020,4:00,0.192,28.9,32.2,5.6,6.9,208
7/12/2020,5:00,0.192,28.5,32,4.5,5.3,217
7/12/2020,6:00,0.241,27.8,31.8,3.7,4.7,226
7/12/2020,7:00,0.234,27.6,31.8,2.6,4.1,245
7/12/2020,8:00,0.226,27.2,31.6,1.8,3.8,260
7/12/2020,9:00,0.209,26.9,31.4,3.5,4.3,239
7/12/2020,10:00,0.172,26.5,31.3,4,5.2,234
7/12/2020,11:00,0.167,26.1,31.1,2,2.8,266
7/12/2020,12:00,0.173,25.9,30.9,1.2,2.2,279
7/12/2020,13:00,0.164,26.7,30.6,1.9,3.2,270
7/12/2020,14:00,0.137,27.9,30.5,3.7,4.9,267
7/12/2020,15:00,0.135,29,30.6,3.3,6.6,268
7/12/2020,16:00,0.161,30.3,31.1,3.2,5.7,260
7/12/2020,17:00,0.172,31.4,31.2,4.2,5.6,270
7/12/2020,18:00,0.143,31.5,31,2.5,4.3,262
7/12/2020,19:00,0.151,31.8,31,5.3,6.4,217
7/12/2020,20:00,0.174,32.4,31,5.3,7.9,207
7/12/2020,21:00,0.239,33.4,31.4,2.3,3.6,214
7/12/2020,22:00,0.171,32.4,31.8,5,6.4,189
7/12/2020,23:00,0.146,32.5,32.2,5,5.7,183
7/13/2020,0:00,0.126,32.2,32.3,6.4,7,193
7/13/2020,1:00,0.12,31.5,32.3,5.8,6.8,201
7/13/2020,2:00,0.124,30.2,32.2,4.8,6.1,212
7/13/2020,3:00,0.112,29.3,31.9,4.6,6,221
7/13/2020,4:00,0.104,28.4,31.8,4.6,6.2,226
7/13/2020,5:00,0.116,28.1,31.7,4.2,5.2,218
7/13/2020,6:00,0.133,27.9,31.5,4.5,6.2,221
7/13/2020,7:00,0.198,27.7,31.4,4.7,5.8,225
7/13/2020,8:00,0.189,27.5,31.3,4.8,5.6,224
7/13/2020,9:00,0.182,27.5,31.1,4.4,5.8,223
7/13/2020,10:00,0.211,27.3,31,3.6,5.3,234
7/13/2020,11:00,0.248,27.2,30.9,2.3,3.4,244
7/13/2020,12:00,0.252,27,30.8,3.1,5.4,232
7/13/2020,13:00,0.239,27.8,30.8,3.4,4.8,233
7/13/2020,14:00,0.239,29.1,30.7,5.1,8.1,244
7/13/2020,15:00,0.227,30.1,30.8,4.9,8.3,243
7/13/2020,16:00,0.252,31.1,30.8,3.1,5.9,233
7/13/2020,17:00,0.26,31.6,31,4.2,5.4,223
7/13/2020,18:00,0.263,32.4,31.1,2.9,4.1,206
7/13/2020,19:00,0.221,32.5,31.9,2.7,4.4,173
7/13/2020,20:00,0.222,31.8,32.6,7.3,8.8,183
7/13/2020,21:00,0.187,31.9,33,7.9,9.2,187
7/13/2020,22:00,0.159,31.7,32.8,7.7,9.2,194
7/13/2020,23:00,0.125,31.3,32.9,8,9.2,194
7/14/2020,0:00,0.099,31,32.9,8.1,9.1,196
7/14/2020,1:00,0.083,30,33.1,8.6,9.8,200
7/14/2020,2:00,0.095,29.4,32.6,7.8,9.1,195
7/14/2020,3:00,0.1,29.5,31.9,6.8,8.5,195
7/14/2020,4:00,0.118,29.3,31.5,7,8.3,200
7/14/2020,5:00,0.122,29,31.5,7.2,8.9,199
7/14/2020,6:00,0.156,28.7,31.3,6.5,8,204
7/14/2020,7:00,0.191,28.3,31.1,6.1,7.4,209
7/14/2020,8:00,0.226,28,31,4.5,6.3,217
7/14/2020,9:00,0.276,27.9,31,4.2,5.4,212
7/14/2020,10:00,0.304,27.4,30.8,3.4,4.5,224
7/14/2020,11:00,0.323,27.4,30.8,3.1,4.7,217
7/14/2020,12:00,0.33,27.4,30.8,2.5,3.5,222
7/14/2020,13:00,0.338,27.9,30.5,3.1,3.9,202
7/14/2020,14:00,0.289,29,30.4,6,8.4,211
7/14/2020,15:00,0.31,29.6,30.3,3.7,5.3,218
7/14/2020,16:00,0.301,30.5,30.4,6.3,7.9,195
7/14/2020,17:00,0.308,30.7,30.5,6.4,7.3,186
7/14/2020,18:00,0.303,31,30.7,5.6,7.1,191
7/14/2020,19:00,0.258,31.2,31.7,6.5,8.1,181
7/14/2020,20:00,0.219,31.3,31.5,6.4,6.8,178
7/14/2020,21:00,0.2,30.9,31.9,8.5,9.6,188
7/14/2020,22:00,0.167,30.8,32,9.3,10.9,183
7/14/2020,23:00,0.127,30.3,32.1,8.1,9.4,196
7/15/2020,0:00,0.127,30.2,32.1,7.9,8.6,183
7/15/2020,1:00,0.098,29.9,32.1,7.4,9,186
7/15/2020,2:00,0.069,29.6,31.8,8.1,9.3,182
7/15/2020,3:00,0.065,29.5,31.5,7.5,8.4,179
7/15/2020,4:00,0.072,29.4,31.4,8.6,10,188
7/15/2020,5:00,0.11,29.3,31,7.2,7.9,183
7/15/2020,6:00,0.155,29.3,30.8,8.6,10.1,185
7/15/2020,7:00,0.204,29.2,30.6,8.1,9.7,188
7/15/2020,8:00,0.241,28.9,30.4,7.4,8.7,200
7/15/2020,9:00,0.275,28.7,30.4,6.5,7.6,203
7/15/2020,10:00,0.301,28.7,30.4,6.4,8.3,202
7/15/2020,11:00,0.325,28.3,30.2,5.3,6,210
7/15/2020,12:00,0.358,28.3,30.1,4.2,5.2,212
7/15/2020,13:00,0.381,28.7,30.1,4.9,5.6,196
