"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2020/07/02","14:18","0.384","-","0.497"
"2020/07/02","14:24","0.382","-","0.495"
"2020/07/02","14:30","0.38","-","0.507"
"2020/07/02","14:36","0.378","-","0.511"
"2020/07/02","14:42","0.376","-","0.534"
"2020/07/02","14:48","0.375","-","0.511"
"2020/07/02","14:54","0.373","-","0.524"
"2020/07/02","15:00","0.372","-","0.523"
"2020/07/02","15:06","0.37","-","0.516"
"2020/07/02","15:12","0.369","-","0.527"
"2020/07/02","15:18","0.367","-","0.522"
"2020/07/02","15:24","0.366","-","0.488"
"2020/07/02","15:30","0.364","-","0.508"
"2020/07/02","15:36","0.363","-","0.524"
"2020/07/02","15:42","0.361","-","0.509"
"2020/07/02","15:48","0.359","-","0.478"
"2020/07/02","15:54","0.358","-","0.466"
"2020/07/02","16:00","0.356","-","0.495"
"2020/07/02","16:06","0.354","-","0.511"
"2020/07/02","16:12","0.352","-","0.491"
"2020/07/02","16:18","0.35","-","0.49"
"2020/07/02","16:24","0.347","-","0.479"
"2020/07/02","16:30","0.345","-","0.448"
"2020/07/02","16:36","0.342","-","0.473"
"2020/07/02","16:42","0.339","-","0.456"
"2020/07/02","16:48","0.336","-","0.43"
"2020/07/02","16:54","0.332","-","0.43"
"2020/07/02","17:00","0.329","-","0.456"
"2020/07/02","17:06","0.325","-","0.47"
"2020/07/02","17:12","0.32","-","0.462"
"2020/07/02","17:18","0.316","-","0.45"
"2020/07/02","17:24","0.311","-","0.437"
"2020/07/02","17:30","0.306","-","0.428"
"2020/07/02","17:36","0.301","-","0.434"
"2020/07/02","17:42","0.295","-","0.438"
"2020/07/02","17:48","0.289","-","0.446"
"2020/07/02","17:54","0.283","-","0.444"
"2020/07/02","18:00","0.277","-","0.447"
"2020/07/02","18:06","0.27","-","0.453"
"2020/07/02","18:12","0.263","-","0.424"
"2020/07/02","18:18","0.256","-","0.428"
"2020/07/02","18:24","0.248","-","0.412"
"2020/07/02","18:30","0.241","-","0.384"
"2020/07/02","18:36","0.233","-","0.385"
"2020/07/02","18:42","0.225","-","0.375"
"2020/07/02","18:48","0.217","-","0.354"
"2020/07/02","18:54","0.208","-","0.35"
"2020/07/02","19:00","0.2","-","0.331"
"2020/07/02","19:06","0.191","-","0.327"
"2020/07/02","19:12","0.182","-","0.317"
"2020/07/02","19:18","0.173","-","0.331"
"2020/07/02","19:24","0.164","-","0.317"
"2020/07/02","19:30","0.155","-","0.299"
"2020/07/02","19:36","0.145","-","0.282"
"2020/07/02","19:42","0.136","-","0.246"
"2020/07/02","19:48","0.126","-","0.249"
"2020/07/02","19:54","0.117","-","0.269"
"2020/07/02","20:00","0.107","-","0.25"
"2020/07/02","20:06","0.097","-","0.219"
"2020/07/02","20:12","0.088","-","0.235"
"2020/07/02","20:18","0.078","-","0.257"
"2020/07/02","20:24","0.068","-","0.238"
"2020/07/02","20:30","0.059","-","0.233"
"2020/07/02","20:36","0.049","-","0.211"
"2020/07/02","20:42","0.039","-","0.198"
"2020/07/02","20:48","0.03","-","0.229"
"2020/07/02","20:54","0.02","-","0.212"
"2020/07/02","21:00","0.011","-","0.198"
"2020/07/02","21:06","0.001","-","0.213"
"2020/07/02","21:12","-0.008","-","0.186"
"2020/07/02","21:18","-0.017","-","0.192"
"2020/07/02","21:24","-0.026","-","0.177"
"2020/07/02","21:30","-0.035","-","0.159"
"2020/07/02","21:36","-0.043","-","0.152"
"2020/07/02","21:42","-0.052","-","0.136"
"2020/07/02","21:48","-0.06","-","0.11"
"2020/07/02","21:54","-0.068","-","0.097"
"2020/07/02","22:00","-0.076","-","0.087"
"2020/07/02","22:06","-0.084","-","0.074"
"2020/07/02","22:12","-0.091","-","0.079"
"2020/07/02","22:18","-0.098","-","0.079"
"2020/07/02","22:24","-0.105","-","0.077"
"2020/07/02","22:30","-0.112","-","0.082"
"2020/07/02","22:36","-0.118","-","0.086"
"2020/07/02","22:42","-0.125","-","0.086"
"2020/07/02","22:48","-0.13","-","0.08"
"2020/07/02","22:54","-0.136","-","0.053"
"2020/07/02","23:00","-0.141","-","0.049"
"2020/07/02","23:06","-0.146","-","0.046"
"2020/07/02","23:12","-0.151","-","0.04"
"2020/07/02","23:18","-0.156","-","0.012"
"2020/07/02","23:24","-0.16","-","-0.01"
"2020/07/02","23:30","-0.163","-","-0.011"
"2020/07/02","23:36","-0.167","-","-0.018"
"2020/07/02","23:42","-0.17","-","-0.02"
"2020/07/02","23:48","-0.173","-","-0.034"
"2020/07/02","23:54","-0.176","-","-0.017"
"2020/07/03","00:00","-0.178","-","-0.028"
"2020/07/03","00:06","-0.18","-","-0.012"
"2020/07/03","00:12","-0.181","-","-0.001"
"2020/07/03","00:18","-0.183","-","-0.01"
"2020/07/03","00:24","-0.183","-","-0.017"
"2020/07/03","00:30","-0.184","-","-0.02"
"2020/07/03","00:36","-0.184","-","-0.032"
"2020/07/03","00:42","-0.184","-","-0.035"
"2020/07/03","00:48","-0.183","-","-0.01"
"2020/07/03","00:54","-0.182","-","0.005"
"2020/07/03","01:00","-0.181","-","0.01"
"2020/07/03","01:06","-0.179","-","0.035"
"2020/07/03","01:12","-0.177","-","0.044"
"2020/07/03","01:18","-0.174","-","0.038"
"2020/07/03","01:24","-0.171","-","0.034"
"2020/07/03","01:30","-0.167","-","0.028"
"2020/07/03","01:36","-0.163","-","0.032"
"2020/07/03","01:42","-0.159","-","0.032"
"2020/07/03","01:48","-0.154","-","0.03"
"2020/07/03","01:54","-0.149","-","0.031"
"2020/07/03","02:00","-0.143","-","0.015"
"2020/07/03","02:06","-0.136","-","0.016"
"2020/07/03","02:12","-0.13","-","0.04"
"2020/07/03","02:18","-0.122","-","0.009"
"2020/07/03","02:24","-0.115","-","0.023"
"2020/07/03","02:30","-0.106","-","0.044"
"2020/07/03","02:36","-0.098","-","0.047"
"2020/07/03","02:42","-0.088","-","0.046"
"2020/07/03","02:48","-0.079","-","0.079"
"2020/07/03","02:54","-0.069","-","0.096"
"2020/07/03","03:00","-0.058","-","0.103"
"2020/07/03","03:06","-0.048","-","0.13"
"2020/07/03","03:12","-0.036","-","0.157"
"2020/07/03","03:18","-0.025","-","0.183"
"2020/07/03","03:24","-0.013","-","0.169"
"2020/07/03","03:30","-0.001","-","0.183"
"2020/07/03","03:36","0.012","-","0.175"
"2020/07/03","03:42","0.025","-","0.198"
"2020/07/03","03:48","0.038","-","0.199"
"2020/07/03","03:54","0.051","-","0.205"
"2020/07/03","04:00","0.065","-","0.233"
"2020/07/03","04:06","0.078","-","0.234"
"2020/07/03","04:12","0.092","-","0.26"
"2020/07/03","04:18","0.106","-","0.275"
"2020/07/03","04:24","0.12","-","0.288"
"2020/07/03","04:30","0.134","-","0.297"
"2020/07/03","04:36","0.148","-","0.322"
"2020/07/03","04:42","0.162","-","0.36"
"2020/07/03","04:48","0.176","-","0.374"
"2020/07/03","04:54","0.19","-","0.372"
"2020/07/03","05:00","0.203","-","0.393"
"2020/07/03","05:06","0.217","-","0.409"
"2020/07/03","05:12","0.231","-","0.449"
"2020/07/03","05:18","0.244","-","0.439"
"2020/07/03","05:24","0.257","-","0.467"
"2020/07/03","05:30","0.27","-","0.473"
"2020/07/03","05:36","0.283","-","0.469"
"2020/07/03","05:42","0.296","-","0.458"
