"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2004-02","5.5",",X","12.0",",0","2.2",",0,15,","26.1",",0,23,","124.2",",0","54.5",",,,0","14.5",",0","19.5",",,,0","9.4",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2004-03","5.7",",X","100.9",",0","10.0",",0,09,","32.2",",0,31,","1.1",",0","27.5",",,,0","21.6",",0","26.1",",,,0","17.0",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2004-04","6.1",",X","117.9",",0","8.3",",0,13,","29.4",",0,01,","12.2",",0","233.9",",,,0","21.9",",0","26.2",",,,0","17.5",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2004-05","5.7",",X","192.9",",0","11.1",",0,03,","35.0",",0,31,","0.8",",0","136.2",",,,0","24.5",",0","28.4",",,,0","20.6",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2004-06","4.9",",X","288.2",",0","20.0",",0,26,","34.4",",0,21,+","0.0",",0","62.0",",,,0","27.9",",0","32.3",",,,0","23.6",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2004-07","3.9",",X","320.0",",0","20.6",",0,15,+","36.7",",0,18,","0.0",",0","32.3",",,,0","28.6",",0","33.7",",,,0","23.6",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2004-08","4.4",",X","339.3",",0","17.8",",0,13,","36.7",",0,25,+","0.0",",0","4.6",",,,0","29.3",",0","35.0",",,,0","23.5",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2004-09","3.4",",X","267.2",",0","20.0",",0,30,+","35.0",",0,24,","0.0",",0","221.9",",,,0","27.2",",0","32.0",",,,0","22.5",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2004-10","4.9",",X","258.9",",0","11.1",",0,15,","35.6",",0,18,","0.0",",0","18.3",",,,0","26.7",",0","32.1",",,,0","21.3",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2004-11","5.2",",X","73.5",",0","6.1",",0,25,+","30.0",",0,23,+","28.0",",0","31.7",",,,0","19.9",",0","25.7",",,,0","14.0",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2004-12","4.6",",X","15.1",",0","-5.6",",0,25,","30.6",",0,09,","150.3",",0","12.2",",,,0","14.0",",0","20.6",",,,0","7.4",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2005-01","5.7",",X","40.6",",0","1.7",",0,14,","28.3",",0,22,+","110.2",",0","18.9",",,,0","16.1",",0","21.4",",,,0","10.8",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2005-02","5.3",",X","40.2",",0","6.1",",0,03,","31.1",",0,14,","73.9",",0","76.8",",,,0","17.1",",0","21.2",",,,0","13.1",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2005-03","5.1",",X","54.3",",0","6.1",",0,18,","34.4",",0,13,","32.3",",0","62.6",",,,0","19.0",",0","24.5",",,,0","13.6",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2005-04","5.6",",X","132.9",",0","6.1",",0,03,+","35.0",",0,29,","5.8",",0","5.4",",,,0","22.6",",0","28.6",",,,0","16.5",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2005-05","4.9",",X","213.3",",0","11.1",",0,01,","34.4",",0,31,","0.0",",0","48.3",",,,0","25.2",",0","30.2",",,,0","20.2",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2005-06","4.2",",X","284.8",",0","18.9",",0,01,","35.0",",0,30,","0.0",",0","49.3",",,,0","27.8",",0","32.8",",,,0","22.9",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2005-07","3.6",",X","344.6",",0","22.2",",0,31,+","37.8",",0,09,+","0.0",",0","46.5",",,,0","29.4",",0","35.1",",,,0","23.8",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2005-08","4.0",",X","374.9",",0","20.6",",0,01,","40.0",",0,30,","0.0",",0","6.4",",,,0","30.4",",0","36.7",",,,0","24.2",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2005-09","4.0",",X","324.8",",0","22.2",",0,30,+","41.1",",0,24,","0.0",",0","112.6",",,,0","29.2",",0","34.7",",,,0","23.6",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2005-10","4.5",",X","164.3",",0","5.0",",0,25,","33.9",",0,10,+","9.4",",0","80.0",",,,0","23.3",",0","29.0",",,,0","17.6",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2005-11","4.7",",X","86.4",",0","5.0",",0,29,","31.7",",0,15,","39.9",",0","127.5",",,,0","19.9",",0","26.3",",,,0","13.5",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2005-12","5.0",",X","20.1",",0","0.6",",0,08,","30.6",",0,27,","127.2",",0","9.1",",,,0","14.9",",0","20.9",",,,0","8.8",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2006-01","5.2",",W","32.0",",0","1.1",",0,14,","30.6",",0,02,","64.1",",0","6.7",",,,0","17.3",",0","24.4",",,,0","10.2",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2006-02","5.8",",W","34.1",",0","-3.9",",0,12,","35.0",",0,03,","79.0",",0","1.3",",,,0","16.7",",0","24.0",",,,0","9.4",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2006-03","6.9",",W","130.6",",0","2.8",",0,25,","32.8",",0,11,","23.4",",0","8.4",",,,0","21.8",",0","27.1",",,,0","16.5",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2006-04","6.8",",W","209.2",",0","12.2",",0,10,","35.0",",0,29,","0.0",",0","6.4",",,,0","25.3",",0","30.6",",,,0","20.0",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2006-05","5.9",",W","271.9",",0","15.6",",0,17,+","39.4",",0,10,","0.0",",0","112.5",",,,0","27.1",",0","32.8",",,,0","21.4",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2006-06","4.0",",W","285.6",",0","20.6",",0,13,","36.1",",0,26,+","0.0",",0","284.2",",,,0","27.9",",0","32.7",",,,0","23.0",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2006-07","3.5",",W","306.4",",0","22.2",",0,18,","35.6",",0,22,","0.0",",0","133.7",",,,0","28.2",",0","32.4",",,,0","24.0",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2006-08","4.1",",W","356.5",",0","22.2",",0,29,+","37.2",",0,25,+","0.0",",0","15.6",",,,0","29.8",",0","35.5",",,,0","24.1",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2006-09","4.1",",W","266.9",",0","18.3",",0,27,+","36.7",",0,01,","0.0",",0","180.6",",,,0","27.2",",0","31.8",",,,0","22.7",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2006-10","4.3",",W","193.1",",0","9.4",",0,29,+","34.4",",0,17,","2.2",",0","57.1",",,,0","24.5",",0","29.6",",,,0","19.4",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2006-11","5.0",",W","80.6",",0","2.2",",0,17,","32.8",",0,10,","29.1",",0","2.0",",,,0","20.1",",0","26.6",",,,0","13.4",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2006-12","4.8",",W","26.4",",0","-1.7",",0,01,","27.8",",0,17,+","133.1",",0","53.7",",,,0","14.9",",0","20.2",",,,0","9.6",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2007-01","5.4",",W","14.2",",0","0.0",",0,17,","26.1",",0,14,","208.5",",0","121.5",",,,0","12.1",",0","15.9",",,,0","8.2",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2007-02","5.1",",W","28.6",",0","0.6",",0,16,","32.2",",0,24,","112.0",",0","2.2",",,,0","15.4",",0","20.9",",,,0","9.9",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2007-03","6.4",",W","96.7",",0","0.0",",0,05,","28.9",",0,28,+","25.8",",0","69.6",",,,0","20.6",",0","25.3",",,,0","15.9",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2007-04","5.8",",W","103.5",",0","3.9",",0,08,","32.2",",0,25,","29.2",",0","23.7",",,,0","20.8",",0","25.6",",,,0","16.0",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2007-05","4.6",",W","205.3",",0","15.6",",0,14,+","32.8",",0,16,+","0.0",",0","56.7",",,,0","24.9",",0","29.7",",,,0","20.2",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2007-06","3.9",",W","272.0",",0","19.4",",0,13,+","33.3",",0,29,+","0.0",",0","62.8",",,,0","27.4",",0","31.8",",,,0","23.0",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2007-07","3.4",",W","290.4",",0","21.7",",0,17,+","33.9",",0,31,","0.0",",0","460.5",",,,0","27.7",",0","31.6",",,,0","23.8",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2007-08","3.1",",W","327.9",",0","22.2",",0,14,","36.7",",0,13,","0.0",",0","133.5",",,,0","28.9",",0","33.4",",,,0","24.4",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2007-09","3.1",",W","281.5",",0","18.3",",0,24,+","34.4",",0,27,+","0.0",",0","96.4",",,,0","27.7",",0","32.4",",,,0","23.0",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2007-10","3.5",",W","175.2",",0","6.7",",0,23,","34.4",",0,18,","6.4",",0","9.7",",,,0","23.8",",0","29.8",",,,0","17.8",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2007-11","4.5",",W","74.4",",0","1.1",",0,26,","32.2",",0,21,","55.5",",0","14.9",",,,0","19.0",",0","24.9",",,,0","13.0",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2007-12","5.3",",W","48.9",",0","-2.2",",0,16,","28.9",",0,02,","99.7",",0","3.7",",,,0","16.7",",0","23.3",",,,0","10.1",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2008-01","5.6",",W","15.6",",0","0.0",",0,20,","30.0",",0,29,","166.0",",0","45.1",",,,0","13.5",",0","18.8",",,,0","8.2",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2008-02","5.8",",W","48.2",",0","-0.6",",0,01,","32.8",",0,25,","52.3",",0","4.0",",,,0","18.2",",0","24.9",",,,0","11.5",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2008-03","6.8",",W","72.8",",0","1.1",",0,04,","34.4",",0,15,+","47.8",",0","40.2",",,,0","19.1",",0","25.7",",,,0","12.6",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2008-04","6.4",",W","133.4",",0","7.8",",0,19,","32.8",",0,23,+","4.5",",0","60.1",",,,0","22.6",",0","28.6",",,,0","16.7",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2008-05","5.9",",W","256.1",",0","15.6",",0,18,","35.0",",0,19,","0.0",",0","32.0",",,,0","26.6",",0","31.2",",,,0","22.0",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2008-06","5.1",",W","301.3",",0","19.4",",0,23,","36.1",",0,21,","0.0",",0","17.8",",,,0","28.4",",0","33.3",",,,0","23.4",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2008-07","4.3",",W","279.5",",0","20.0",",0,21,","34.4",",0,22,+","0.0",",0","239.4",",,,0","27.4",",0","31.9",",,,0","22.8",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2008-08","3.6",",W","315.4",",0","22.2",",0,19,+","36.1",",0,13,","0.0",",0","153.0",",,,0","28.5",",0","33.0",",,,0","24.0",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2008-09","3.9",",W","250.9",",0","15.0",",0,30,+","37.8",",0,02,","0.0",",0","49.3",",,,0","26.7",",0","32.2",",,,0","21.2",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2008-10","3.9",",W","141.8",",0","5.0",",0,28,","32.8",",0,07,+","6.4",",0","47.8",",,,0","22.7",",0","29.1",",,,0","16.3",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2008-11","4.2",",W","64.7",",0","2.8",",0,17,","30.0",",0,11,+","38.6",",0","11.8",",,,0","19.2",",0","25.8",",,,0","12.6",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2008-12","5.5",",W","35.4",",0","-1.1",",0,11,","32.2",",0,27,","126.9",",0","11.0",",,,0","15.4",",0","21.4",",,,0","9.3",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2009-01","5.0",",W","18.9",",0","-0.6",",0,31,","28.3",",0,19,+","123.2",",0","1.8",",,,0","15.0",",0","22.6",",,,0","7.4",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2009-02","6.3",",W","48.8",",0","-1.1",",0,03,","32.2",",0,27,","39.2",",0","2.6",",,,0","18.7",",0","25.1",",,,0","12.2",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2009-03","6.4",",W","86.3",",0","1.1",",0,02,","33.9",",0,27,","55.9",",0","25.1",",,,0","19.3",",0","25.2",",,,0","13.4",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2009-04","7.3",",W","169.4",",0","7.2",",0,07,","35.6",",0,22,","2.5",",0","2.6",",,,0","23.9",",0","29.6",",,,0","18.1",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2009-05","6.0",",W","276.8",",0","15.0",",0,21,+","37.2",",0,03,","0.0",",0","30.5",",,,0","27.3",",0","32.6",",,,0","21.9",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2009-06","5.7",",W","332.9",",0","18.9",",0,06,","37.2",",0,29,+","0.0",",0","26.2",",,,0","29.4",",0","35.3",",,,0","23.6",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2009-07","6.4",",W","393.8",",0","22.8",",0,24,","38.9",",0,05,+","0.0",",0","4.2",",,,0","31.0",",0","36.8",",,,0","25.3",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2009-08","5.1",",W","388.9",",0","22.2",",0,12,","38.3",",0,30,+","0.0",",0","11.4",",,,0","30.9",",0","36.9",",,,0","24.9",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2009-09","3.7",",W","271.3",",0","16.1",",0,24,","35.6",",0,03,","0.0",",0","159.2",",,,0","27.4",",0","31.9",",,,0","22.8",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2009-10","5.7",",W","186.4",",0","7.2",",0,31,","35.6",",0,15,","4.7",",0","61.7",",,,0","24.2",",0","29.4",",,,0","19.0",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2009-11","4.1",",W","37.0",",0","3.3",",0,18,+","28.9",",0,15,","38.5",",0","97.8",",,,0","18.3",",0","24.2",",,,0","12.4",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2009-12","4.8",",W","3.9",",0","0.0",",0,05,","26.7",",0,08,","214.0",",0","100.6",",,,0","11.6",",0","15.6",",,,0","7.5",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2010-01","5.5",",W","5.3",",0","-4.4",",0,09,","26.1",",0,21,","195.2",",0","70.2",",,,0","12.2",",0","17.0",",,,0","7.4",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2010-02","5.3",",W","0.8",",0","1.7",",0,24,+","24.4",",0,21,","171.4",",0","112.4",",,,0","12.2",",0","16.7",",,,0","7.8",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2010-03","5.6",",W","26.1",",0","1.7",",0,21,","30.0",",0,10,","55.7",",0","29.2",",,,0","17.4",",0","23.6",",,,0","11.2",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2010-04","6.2",",W","125.6",",0","10.0",",0,09,","35.6",",0,30,","2.8",",0","48.6",",,,0","22.4",",0","26.9",",,,0","17.9",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2010-05","5.2",",W","250.0",",0","12.2",",0,05,","35.0",",0,29,","0.0",",0","7.9",",,,0","26.4",",0","31.6",",,,0","21.2",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2010-06","4.5",",W","307.4",",0","18.3",",0,02,","35.6",",0,27,","0.0",",0","177.0",",,,0","28.6",",0","33.3",",,,0","23.9",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2010-07","3.7",",W","332.8",",0","22.2",",0,31,","35.6",",0,31,","0.0",",0","199.3",",,,0","29.1",",0","33.3",",,,0","24.9",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2010-08","3.4",",W","365.0",",0","21.1",",0,28,","38.9",",0,23,","0.0",",0","27.2",",,,0","30.1",",0","35.8",",,,0","24.4",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2010-09","4.0",",W","269.8",",0","15.6",",0,28,","35.6",",0,02,","0.0",",0","402.9",",,,0","27.3",",0","31.6",",,,0","23.0",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2010-10","4.0",",W","147.2",",0","5.6",",0,30,","33.3",",0,25,","4.4",",0","0.3",",,,0","22.9",",0","29.5",",,,0","16.4",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2010-11","5.5",",W","58.7",",0","-0.6",",0,27,","32.2",",0,01,","61.2",",0","25.4",",,,0","18.3",",0","24.8",",,,0","11.7",",,,0"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.77335","-97.51302","12.5","2010-12","5.3",",W","27.3",",0","-1.7",",0,26,","28.9",",0,11,+","117.0",",0","15.7",",,,0","15.4",",0","22.3",",,,0","8.6",",,,0"
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","1963-01",,,"0.0",",X","-28.9",",X,23,+","1.7",",X,09,+","1010.6",",X","86.1",",,,X","-14.3",",X","-10.9",",,,X","-17.7",",,,X"
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","1963-02",,,"0.0",",X","-25.6",",X,03,","0.6",",X,06,+","905.8",",X","28.3",",,,X","-14.0",",X","-9.4",",,,X","-18.6",",,,X"
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","1963-03",,,"0.0",",X","-22.8",",X,09,","14.4",",X,24,","716.7",",X","25.1",",,,X","-4.8",",X","1.1",",,,X","-10.7",",,,X"
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","1963-04",,,"0.0",",X","-8.9",",X,04,+","21.1",",X,28,","439.2",",X","67.5",",,,X","3.7",",X","9.1",",,,X","-1.7",",,,X"
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","1963-05",,,"0.3",",X","-3.3",",X,05,","26.7",",X,31,","290.8",",X","62.2",",,,X","9.0",",X","15.0",",,,X","3.0",",,,X"
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","1963-06",,,"35.0",",X","2.2",",X,11,+","33.9",",X,30,","114.5",",X","102.6",",,,X","15.7",",X","21.9",",,,X","9.5",",,,X"
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","1963-07",,,"54.9",",X","7.2",",X,09,+","32.8",",X,26,","41.6",",X","28.2",",,,X","18.8",",X","24.5",",,,X","13.1",",,,X"
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","1963-08",,,"25.2",",X","5.6",",X,17,","29.4",",X,21,+","82.2",",X","60.5",",,,X","16.5",",X","21.7",",,,X","11.3",",,,X"
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","1963-09",,,"1.7",",X","0.0",",X,13,","26.1",",X,10,","173.2",",X","36.9",",,,X","12.6",",X","17.9",",,,X","7.3",",,,X"
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","1963-10",,,"4.2",",X","0.6",",X,31,+","28.3",",X,23,+","172.7",",X","28.2",",,,X","12.9",",X","18.4",",,,X","7.4",",,,X"
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","1963-11",,,"0.0",",X","-11.1",",X,30,","13.3",",X,22,+","473.3",",X","71.4",",,,X","2.6",",X","5.9",",,,X","-0.8",",,,X"
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","1963-12",,,"0.0",",X","-21.7",",X,31,","3.9",",X,08,","859.5",",X","75.4",",,,X","-9.4",",X","-6.2",",,,X","-12.6",",,,X"
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","1964-01",,,"0.0",",X","-20.0",",X,14,","3.3",",X,22,+","756.7",",X","45.8",",,,X","-6.1",",X","-2.4",",,,X","-9.8",",,,X"
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","1964-02",,,"0.0",",X","-22.8",",X,27,","7.2",",X,29,","762.0",",X","37.9",",,,X","-7.9",",X","-2.9",",,,X","-12.9",",,,X"
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","1964-03",,,"0.0",",X","-20.0",",X,05,","6.7",",X,01,","778.5",",X","40.8",",,,X","-6.8",",X","-2.0",",,,X","-11.6",",,,X"
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","1964-04",,,"0.0",",X","-13.3",",X,04,","17.2",",X,17,","468.5",",X","68.2",",,,X","2.7",",X","7.4",",,,X","-1.9",",,,X"
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","1964-05",,,"5.9",",X","0.6",",X,31,+","34.4",",X,22,","202.6",",X","139.7",",,,X","12.0",",X","17.8",",,,X","6.2",",,,X"
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","1964-06",,,"18.3",",X","-0.6",",X,01,","32.8",",X,29,","138.1",",X","37.8",",,,X","14.3",",X","21.2",",,,X","7.4",",,,X"
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","1964-07",,,"57.5",",X","8.9",",X,05,","35.0",",X,16,","29.5",",X","15.1",",,,X","19.2",",X","25.0",",,,X","13.5",",,,X"
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","1964-08",,,"21.3",",X","5.0",",X,09,+","32.2",",X,01,","114.0",",X","115.4",",,,X","15.3",",X","19.9",",,,X","10.7",",,,X"
