"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2020/05/01","13:42","0.069","0.119","-"
"2020/05/01","13:48","0.067","0.12","-"
"2020/05/01","13:54","0.066","0.119","-"
"2020/05/01","14:00","0.065","0.121","-"
"2020/05/01","14:06","0.063","0.118","-"
"2020/05/01","14:12","0.063","0.12","-"
"2020/05/01","14:18","0.062","0.121","-"
"2020/05/01","14:24","0.061","0.122","-"
"2020/05/01","14:30","0.06","0.121","-"
"2020/05/01","14:36","0.06","0.119","-"
"2020/05/01","14:42","0.06","0.125","-"
"2020/05/01","14:48","0.059","0.131","-"
"2020/05/01","14:54","0.059","0.13","-"
"2020/05/01","15:00","0.06","0.133","-"
"2020/05/01","15:06","0.06","0.139","-"
"2020/05/01","15:12","0.06","0.141","-"
"2020/05/01","15:18","0.061","0.143","-"
"2020/05/01","15:24","0.061","0.149","-"
"2020/05/01","15:30","0.062","0.156","-"
"2020/05/01","15:36","0.063","0.151","-"
"2020/05/01","15:42","0.065","0.162","-"
"2020/05/01","15:48","0.066","0.164","-"
"2020/05/01","15:54","0.067","0.167","-"
"2020/05/01","16:00","0.069","0.173","-"
"2020/05/01","16:06","0.071","0.169","-"
"2020/05/01","16:12","0.073","0.179","-"
"2020/05/01","16:18","0.075","0.185","-"
"2020/05/01","16:24","0.077","0.182","-"
"2020/05/01","16:30","0.08","0.193","-"
"2020/05/01","16:36","0.082","0.19","-"
"2020/05/01","16:42","0.085","0.195","-"
"2020/05/01","16:48","0.088","0.191","-"
"2020/05/01","16:54","0.091","0.205","-"
"2020/05/01","17:00","0.094","0.201","-"
"2020/05/01","17:06","0.097","0.211","-"
"2020/05/01","17:12","0.1","0.208","-"
"2020/05/01","17:18","0.103","0.218","-"
"2020/05/01","17:24","0.107","0.22","-"
"2020/05/01","17:30","0.111","0.219","-"
"2020/05/01","17:36","0.114","0.232","-"
"2020/05/01","17:42","0.118","0.234","-"
"2020/05/01","17:48","0.122","0.236","-"
"2020/05/01","17:54","0.126","0.239","-"
"2020/05/01","18:00","0.13","0.239","-"
"2020/05/01","18:06","0.134","0.25","-"
"2020/05/01","18:12","0.138","0.249","-"
"2020/05/01","18:18","0.142","0.252","-"
"2020/05/01","18:24","0.146","0.257","-"
"2020/05/01","18:30","0.15","0.264","-"
"2020/05/01","18:36","0.155","0.266","-"
"2020/05/01","18:42","0.159","0.269","-"
"2020/05/01","18:48","0.163","0.271","-"
"2020/05/01","18:54","0.167","0.272","-"
"2020/05/01","19:00","0.172","0.281","-"
"2020/05/01","19:06","0.176","0.284","-"
"2020/05/01","19:12","0.18","0.285","-"
"2020/05/01","19:18","0.184","0.29","-"
"2020/05/01","19:24","0.188","0.298","-"
"2020/05/01","19:30","0.193","0.294","-"
"2020/05/01","19:36","0.197","0.303","-"
"2020/05/01","19:42","0.201","0.305","-"
"2020/05/01","19:48","0.205","0.315","-"
"2020/05/01","19:54","0.209","0.32","-"
"2020/05/01","20:00","0.213","0.318","-"
"2020/05/01","20:06","0.217","0.327","-"
"2020/05/01","20:12","0.221","0.327","-"
"2020/05/01","20:18","0.225","0.328","-"
"2020/05/01","20:24","0.228","0.336","-"
"2020/05/01","20:30","0.232","0.342","-"
"2020/05/01","20:36","0.236","0.345","-"
"2020/05/01","20:42","0.239","0.344","-"
"2020/05/01","20:48","0.243","0.348","-"
"2020/05/01","20:54","0.246","0.35","-"
"2020/05/01","21:00","0.249","0.354","-"
"2020/05/01","21:06","0.253","0.354","-"
"2020/05/01","21:12","0.256","0.361","-"
"2020/05/01","21:18","0.259","0.357","-"
"2020/05/01","21:24","0.262","0.369","-"
"2020/05/01","21:30","0.265","0.368","-"
"2020/05/01","21:36","0.268","0.37","-"
"2020/05/01","21:42","0.271","0.375","-"
"2020/05/01","21:48","0.274","0.377","-"
"2020/05/01","21:54","0.276","0.38","-"
"2020/05/01","22:00","0.279","0.381","-"
"2020/05/01","22:06","0.282","0.384","-"
"2020/05/01","22:12","0.284","0.388","-"
"2020/05/01","22:18","0.286","0.39","-"
"2020/05/01","22:24","0.289","0.391","-"
"2020/05/01","22:30","0.291","0.396","-"
"2020/05/01","22:36","0.293","0.397","-"
"2020/05/01","22:42","0.295","0.397","-"
"2020/05/01","22:48","0.297","0.397","-"
"2020/05/01","22:54","0.299","0.405","-"
"2020/05/01","23:00","0.301","0.406","-"
"2020/05/01","23:06","0.303","0.403","-"
"2020/05/01","23:12","0.304","0.407","-"
"2020/05/01","23:18","0.306","0.407","-"
"2020/05/01","23:24","0.307","0.409","-"
"2020/05/01","23:30","0.309","0.415","-"
"2020/05/01","23:36","0.31","0.414","-"
"2020/05/01","23:42","0.311","0.414","-"
"2020/05/01","23:48","0.312","0.414","-"
"2020/05/01","23:54","0.313","0.413","-"
"2020/05/02","00:00","0.314","0.414","-"
"2020/05/02","00:06","0.315","0.416","-"
"2020/05/02","00:12","0.316","0.42","-"
"2020/05/02","00:18","0.317","0.421","-"
"2020/05/02","00:24","0.317","0.419","-"
"2020/05/02","00:30","0.318","0.417","-"
"2020/05/02","00:36","0.318","0.418","-"
"2020/05/02","00:42","0.319","0.415","-"
"2020/05/02","00:48","0.319","0.416","-"
"2020/05/02","00:54","0.319","0.419","-"
"2020/05/02","01:00","0.319","0.414","-"
"2020/05/02","01:06","0.319","0.417","-"
"2020/05/02","01:12","0.319","0.415","-"
"2020/05/02","01:18","0.319","0.413","-"
"2020/05/02","01:24","0.319","0.409","-"
"2020/05/02","01:30","0.319","0.415","-"
"2020/05/02","01:36","0.318","0.412","-"
"2020/05/02","01:42","0.318","0.41","-"
"2020/05/02","01:48","0.318","0.411","-"
"2020/05/02","01:54","0.317","0.41","-"
"2020/05/02","02:00","0.316","0.41","-"
"2020/05/02","02:06","0.316","0.413","-"
"2020/05/02","02:12","0.315","0.412","-"
"2020/05/02","02:18","0.314","0.409","-"
"2020/05/02","02:24","0.314","0.411","-"
"2020/05/02","02:30","0.313","0.413","-"
"2020/05/02","02:36","0.312","0.413","-"
"2020/05/02","02:42","0.311","0.408","-"
"2020/05/02","02:48","0.31","0.408","-"
"2020/05/02","02:54","0.309","0.409","-"
"2020/05/02","03:00","0.308","0.407","-"
"2020/05/02","03:06","0.307","0.413","-"
"2020/05/02","03:12","0.306","0.413","-"
"2020/05/02","03:18","0.305","0.409","-"
"2020/05/02","03:24","0.304","0.406","-"
"2020/05/02","03:30","0.303","0.405","-"
"2020/05/02","03:36","0.302","0.403","-"
"2020/05/02","03:42","0.301","0.406","-"
"2020/05/02","03:48","0.299","0.404","-"
"2020/05/02","03:54","0.298","0.398","-"
"2020/05/02","04:00","0.297","0.394","-"
"2020/05/02","04:06","0.296","0.393","-"
"2020/05/02","04:12","0.295","0.388","-"
"2020/05/02","04:18","0.294","0.388","-"
"2020/05/02","04:24","0.293","0.386","-"
"2020/05/02","04:30","0.292","0.386","-"
"2020/05/02","04:36","0.291","0.381","-"
"2020/05/02","04:42","0.29","0.375","-"
"2020/05/02","04:48","0.289","0.37","-"
"2020/05/02","04:54","0.288","0.367","-"
"2020/05/02","05:00","0.286","0.362","-"
"2020/05/02","05:06","0.285","0.359","-"
"2020/05/02","05:12","0.284","0.358","-"
"2020/05/02","05:18","0.283","0.357","-"
"2020/05/02","05:24","0.282","0.356","-"
"2020/05/02","05:30","0.281","0.357","-"
"2020/05/02","05:36","0.28","0.354","-"
"2020/05/02","05:42","0.279","0.352","-"
"2020/05/02","05:48","0.278","0.35","-"
"2020/05/02","05:54","0.277","0.349","-"
"2020/05/02","06:00","0.276","0.349","-"
"2020/05/02","06:06","0.275","0.35","-"
"2020/05/02","06:12","0.274","0.35","-"
"2020/05/02","06:18","0.272","0.35","-"
"2020/05/02","06:24","0.271","0.348","-"
"2020/05/02","06:30","0.27","0.348","-"
"2020/05/02","06:36","0.269","0.35","-"
"2020/05/02","06:42","0.268","0.349","-"
"2020/05/02","06:48","0.266","0.351","-"
"2020/05/02","06:54","0.265","0.349","-"
"2020/05/02","07:00","0.263","0.345","-"
"2020/05/02","07:06","0.262","0.343","-"
"2020/05/02","07:12","0.261","0.341","-"
"2020/05/02","07:18","0.259","0.339","-"
"2020/05/02","07:24","0.257","0.337","-"
"2020/05/02","07:30","0.256","0.339","-"
"2020/05/02","07:36","0.254","0.336","-"
"2020/05/02","07:42","0.252","0.332","-"
"2020/05/02","07:48","0.251","0.327","-"
"2020/05/02","07:54","0.249","0.322","-"
"2020/05/02","08:00","0.247","0.319","-"
"2020/05/02","08:06","0.245","0.314","-"
"2020/05/02","08:12","0.243","0.312","-"
"2020/05/02","08:18","0.241","0.31","-"
"2020/05/02","08:24","0.239","0.31","-"
"2020/05/02","08:30","0.237","0.307","-"
"2020/05/02","08:36","0.235","0.301","-"
"2020/05/02","08:42","0.233","0.297","-"
"2020/05/02","08:48","0.231","0.292","-"
"2020/05/02","08:54","0.228","0.288","-"
"2020/05/02","09:00","0.226","0.284","-"
"2020/05/02","09:06","0.224","0.279","-"
"2020/05/02","09:12","0.221","0.275","-"
"2020/05/02","09:18","0.219","0.272","-"
"2020/05/02","09:24","0.217","0.269","-"
"2020/05/02","09:30","0.214","0.265","-"
"2020/05/02","09:36","0.212","0.263","-"
"2020/05/02","09:42","0.209","0.258","-"
"2020/05/02","09:48","0.207","0.255","-"
"2020/05/02","09:54","0.204","0.252","-"
"2020/05/02","10:00","0.202","0.249","-"
"2020/05/02","10:06","0.199","0.249","-"
"2020/05/02","10:12","0.197","0.246","-"
"2020/05/02","10:18","0.194","0.244","-"
"2020/05/02","10:24","0.192","0.24","-"
"2020/05/02","10:30","0.189","0.239","-"
"2020/05/02","10:36","0.186","0.235","-"
"2020/05/02","10:42","0.184","0.235","-"
"2020/05/02","10:48","0.181","0.23","-"
"2020/05/02","10:54","0.179","0.229","-"
"2020/05/02","11:00","0.176","0.226","-"
"2020/05/02","11:06","0.174","0.22","-"
"2020/05/02","11:12","0.171","0.217","-"
"2020/05/02","11:18","0.169","0.211","-"
"2020/05/02","11:24","0.166","0.214","-"
"2020/05/02","11:30","0.163","0.206","-"
"2020/05/02","11:36","0.161","0.208","-"
"2020/05/02","11:42","0.158","0.204","-"
"2020/05/02","11:48","0.156","0.2","-"
"2020/05/02","11:54","0.153","0.197","-"
"2020/05/02","12:00","0.151","0.195","-"
"2020/05/02","12:06","0.149","0.196","-"
"2020/05/02","12:12","0.146","0.191","-"
"2020/05/02","12:18","0.144","0.19","-"
"2020/05/02","12:24","0.141","0.188","-"
"2020/05/02","12:30","0.139","0.185","-"
"2020/05/02","12:36","0.136","0.182","-"
"2020/05/02","12:42","0.134","0.182","-"
"2020/05/02","12:48","0.132","0.183","-"
"2020/05/02","12:54","0.129","0.183","-"
"2020/05/02","13:00","0.127","0.181","-"
"2020/05/02","13:06","0.125","0.182","-"
"2020/05/02","13:12","0.122","0.18","-"
"2020/05/02","13:18","0.12","0.179","-"
"2020/05/02","13:24","0.118","0.177","-"
"2020/05/02","13:30","0.116","0.177","-"
"2020/05/02","13:36","0.114","0.173","-"
"2020/05/02","13:42","0.112","0.169","-"
"2020/05/02","13:48","0.11","0.167","-"
"2020/05/02","13:54","0.108","0.169","-"
"2020/05/02","14:00","0.106","0.164","-"
"2020/05/02","14:06","0.104","0.165","-"
"2020/05/02","14:12","0.103","0.163","-"
"2020/05/02","14:18","0.101","0.163","-"
"2020/05/02","14:24","0.099","0.157","-"
"2020/05/02","14:30","0.098","0.162","-"
"2020/05/02","14:36","0.096","0.158","-"
"2020/05/02","14:42","0.095","0.156","-"
"2020/05/02","14:48","0.094","0.159","-"
"2020/05/02","14:54","0.093","0.166","-"
"2020/05/02","15:00","0.092","0.16","-"
"2020/05/02","15:06","0.091","0.161","-"
"2020/05/02","15:12","0.09","0.161","-"
"2020/05/02","15:18","0.09","0.159","-"
"2020/05/02","15:24","0.089","0.161","-"
"2020/05/02","15:30","0.089","0.159","-"
"2020/05/02","15:36","0.089","0.162","-"
"2020/05/02","15:42","0.088","0.159","-"
"2020/05/02","15:48","0.089","0.159","-"
"2020/05/02","15:54","0.089","0.167","-"
"2020/05/02","16:00","0.089","0.162","-"
"2020/05/02","16:06","0.09","0.166","-"
"2020/05/02","16:12","0.09","0.166","-"
"2020/05/02","16:18","0.091","0.167","-"
"2020/05/02","16:24","0.092","0.172","-"
"2020/05/02","16:30","0.093","0.168","-"
"2020/05/02","16:36","0.094","0.175","-"
"2020/05/02","16:42","0.096","0.177","-"
"2020/05/02","16:48","0.097","0.177","-"
"2020/05/02","16:54","0.099","0.182","-"
"2020/05/02","17:00","0.101","0.183","-"
"2020/05/02","17:06","0.103","0.192","-"
"2020/05/02","17:12","0.105","0.187","-"
"2020/05/02","17:18","0.108","0.199","-"
"2020/05/02","17:24","0.11","0.194","-"
"2020/05/02","17:30","0.113","0.202","-"
"2020/05/02","17:36","0.115","0.207","-"
"2020/05/02","17:42","0.118","0.206","-"
"2020/05/02","17:48","0.121","0.213","-"
"2020/05/02","17:54","0.124","0.223","-"
"2020/05/02","18:00","0.127","0.223","-"
"2020/05/02","18:06","0.13","0.225","-"
"2020/05/02","18:12","0.134","0.233","-"
"2020/05/02","18:18","0.137","0.228","-"
"2020/05/02","18:24","0.14","0.238","-"
"2020/05/02","18:30","0.144","0.233","-"
"2020/05/02","18:36","0.148","0.251","-"
"2020/05/02","18:42","0.151","0.249","-"
"2020/05/02","18:48","0.155","0.247","-"
"2020/05/02","18:54","0.159","0.257","-"
"2020/05/02","19:00","0.162","0.25","-"
"2020/05/02","19:06","0.166","0.263","-"
"2020/05/02","19:12","0.17","0.271","-"
"2020/05/02","19:18","0.174","0.271","-"
"2020/05/02","19:24","0.177","0.28","-"
"2020/05/02","19:30","0.181","0.285","-"
"2020/05/02","19:36","0.185","0.276","-"
"2020/05/02","19:42","0.189","0.288","-"
"2020/05/02","19:48","0.192","-","-"
"2020/05/02","19:54","0.196","0.302","-"
"2020/05/02","20:00","0.2","0.305","-"
"2020/05/02","20:06","0.203","0.303","-"
"2020/05/02","20:12","0.207","0.313","-"
"2020/05/02","20:18","0.21","0.312","-"
"2020/05/02","20:24","0.214","0.311","-"
"2020/05/02","20:30","0.217","0.319","-"
"2020/05/02","20:36","0.221","0.324","-"
"2020/05/02","20:42","0.224","0.325","-"
"2020/05/02","20:48","0.227","0.334","-"
"2020/05/02","20:54","0.23","0.331","-"
"2020/05/02","21:00","0.234","0.341","-"
"2020/05/02","21:06","0.237","0.336","-"
"2020/05/02","21:12","0.24","0.342","-"
"2020/05/02","21:18","0.243","0.342","-"
"2020/05/02","21:24","0.246","0.352","-"
"2020/05/02","21:30","0.248","0.355","-"
"2020/05/02","21:36","0.251","0.358","-"
"2020/05/02","21:42","0.254","0.358","-"
"2020/05/02","21:48","0.256","0.362","-"
"2020/05/02","21:54","0.259","0.364","-"
"2020/05/02","22:00","0.261","0.371","-"
"2020/05/02","22:06","0.264","0.371","-"
"2020/05/02","22:12","0.266","0.369","-"
"2020/05/02","22:18","0.269","0.371","-"
"2020/05/02","22:24","0.271","0.375","-"
"2020/05/02","22:30","0.273","0.379","-"
"2020/05/02","22:36","0.275","0.379","-"
"2020/05/02","22:42","0.277","0.379","-"
"2020/05/02","22:48","0.279","0.388","-"
"2020/05/02","22:54","0.281","0.384","-"
"2020/05/02","23:00","0.282","0.386","-"
"2020/05/02","23:06","0.284","0.39","-"
"2020/05/02","23:12","0.286","0.389","-"
"2020/05/02","23:18","0.287","0.388","-"
"2020/05/02","23:24","0.289","0.396","-"
"2020/05/02","23:30","0.29","0.397","-"
"2020/05/02","23:36","0.292","0.391","-"
"2020/05/02","23:42","0.293","0.397","-"
"2020/05/02","23:48","0.294","0.398","-"
"2020/05/02","23:54","0.295","0.403","-"
"2020/05/03","00:00","0.296","0.401","-"
"2020/05/03","00:06","0.297","0.408","-"
"2020/05/03","00:12","0.298","0.407","-"
"2020/05/03","00:18","0.299","0.408","-"
"2020/05/03","00:24","0.3","0.41","-"
"2020/05/03","00:30","0.3","0.406","-"
"2020/05/03","00:36","0.301","0.408","-"
"2020/05/03","00:42","0.301","0.415","-"
"2020/05/03","00:48","0.301","0.411","-"
"2020/05/03","00:54","0.302","0.407","-"
"2020/05/03","01:00","0.302","0.407","-"
"2020/05/03","01:06","0.302","0.408","-"
"2020/05/03","01:12","0.302","0.408","-"
"2020/05/03","01:18","0.302","0.405","-"
"2020/05/03","01:24","0.302","0.405","-"
"2020/05/03","01:30","0.301","0.402","-"
"2020/05/03","01:36","0.301","0.404","-"
"2020/05/03","01:42","0.301","0.402","-"
"2020/05/03","01:48","0.3","0.395","-"
"2020/05/03","01:54","0.3","0.393","-"
"2020/05/03","02:00","0.299","0.393","-"
"2020/05/03","02:06","0.298","0.392","-"
"2020/05/03","02:12","0.297","0.394","-"
"2020/05/03","02:18","0.297","0.393","-"
"2020/05/03","02:24","0.296","0.391","-"
"2020/05/03","02:30","0.295","0.389","-"
"2020/05/03","02:36","0.294","0.387","-"
"2020/05/03","02:42","0.293","0.388","-"
"2020/05/03","02:48","0.291","0.39","-"
"2020/05/03","02:54","0.29","0.387","-"
"2020/05/03","03:00","0.289","0.383","-"
"2020/05/03","03:06","0.288","0.383","-"
"2020/05/03","03:12","0.287","0.379","-"
"2020/05/03","03:18","0.285","0.376","-"
"2020/05/03","03:24","0.284","0.374","-"
"2020/05/03","03:30","0.283","0.374","-"
"2020/05/03","03:36","0.281","0.37","-"
"2020/05/03","03:42","0.28","0.367","-"
"2020/05/03","03:48","0.279","0.365","-"
"2020/05/03","03:54","0.278","0.364","-"
"2020/05/03","04:00","0.276","0.361","-"
"2020/05/03","04:06","0.275","0.359","-"
"2020/05/03","04:12","0.274","0.362","-"
"2020/05/03","04:18","0.273","0.357","-"
"2020/05/03","04:24","0.272","0.349","-"
"2020/05/03","04:30","0.27","0.352","-"
"2020/05/03","04:36","0.269","0.347","-"
"2020/05/03","04:42","0.268","0.345","-"
"2020/05/03","04:48","0.267","0.342","-"
"2020/05/03","04:54","0.266","0.341","-"
"2020/05/03","05:00","0.265","0.339","-"
"2020/05/03","05:06","0.265","0.339","-"
"2020/05/03","05:12","0.264","0.335","-"
"2020/05/03","05:18","0.263","0.33","-"
"2020/05/03","05:24","0.262","0.327","-"
"2020/05/03","05:30","0.261","0.329","-"
"2020/05/03","05:36","0.261","0.327","-"
"2020/05/03","05:42","0.26","0.327","-"
"2020/05/03","05:48","0.26","0.323","-"
"2020/05/03","05:54","0.259","0.326","-"
"2020/05/03","06:00","0.259","0.32","-"
"2020/05/03","06:06","0.258","0.315","-"
"2020/05/03","06:12","0.258","0.314","-"
"2020/05/03","06:18","0.257","0.316","-"
"2020/05/03","06:24","0.257","0.314","-"
"2020/05/03","06:30","0.256","0.313","-"
"2020/05/03","06:36","0.256","0.312","-"
"2020/05/03","06:42","0.255","0.31","-"
"2020/05/03","06:48","0.255","0.307","-"
"2020/05/03","06:54","0.255","0.304","-"
"2020/05/03","07:00","0.254","0.297","-"
"2020/05/03","07:06","0.254","0.296","-"
"2020/05/03","07:12","0.253","0.297","-"
"2020/05/03","07:18","0.253","0.296","-"
"2020/05/03","07:24","0.252","0.295","-"
"2020/05/03","07:30","0.252","0.294","-"
"2020/05/03","07:36","0.251","0.293","-"
"2020/05/03","07:42","0.251","0.29","-"
"2020/05/03","07:48","0.25","0.286","-"
"2020/05/03","07:54","0.249","0.284","-"
"2020/05/03","08:00","0.249","0.279","-"
"2020/05/03","08:06","0.248","0.275","-"
"2020/05/03","08:12","0.247","0.272","-"
"2020/05/03","08:18","0.246","0.272","-"
"2020/05/03","08:24","0.246","0.269","-"
"2020/05/03","08:30","0.245","0.266","-"
"2020/05/03","08:36","0.244","0.266","-"
"2020/05/03","08:42","0.243","0.262","-"
"2020/05/03","08:48","0.242","0.263","-"
"2020/05/03","08:54","0.24","0.259","-"
"2020/05/03","09:00","0.239","0.256","-"
"2020/05/03","09:06","0.238","0.246","-"
"2020/05/03","09:12","0.237","0.246","-"
"2020/05/03","09:18","0.235","0.245","-"
"2020/05/03","09:24","0.234","0.242","-"
"2020/05/03","09:30","0.233","0.243","-"
"2020/05/03","09:36","0.231","0.237","-"
"2020/05/03","09:42","0.23","0.237","-"
"2020/05/03","09:48","0.228","0.237","-"
"2020/05/03","09:54","0.227","0.234","-"
"2020/05/03","10:00","0.225","0.231","-"
"2020/05/03","10:06","0.224","0.226","-"
"2020/05/03","10:12","0.222","0.225","-"
"2020/05/03","10:18","0.22","0.224","-"
"2020/05/03","10:24","0.219","0.222","-"
"2020/05/03","10:30","0.217","0.22","-"
"2020/05/03","10:36","0.215","0.221","-"
"2020/05/03","10:42","0.214","0.217","-"
"2020/05/03","10:48","0.212","0.214","-"
"2020/05/03","10:54","0.21","0.211","-"
"2020/05/03","11:00","0.208","0.207","-"
"2020/05/03","11:06","0.207","0.206","-"
"2020/05/03","11:12","0.205","0.2","-"
"2020/05/03","11:18","0.203","0.2","-"
"2020/05/03","11:24","0.201","0.199","-"
"2020/05/03","11:30","0.199","0.193","-"
"2020/05/03","11:36","0.198","0.189","-"
"2020/05/03","11:42","0.196","0.185","-"
"2020/05/03","11:48","0.194","0.184","-"
"2020/05/03","11:54","0.192","0.183","-"
"2020/05/03","12:00","0.19","0.181","-"
"2020/05/03","12:06","0.188","0.179","-"
"2020/05/03","12:12","0.187","0.176","-"
"2020/05/03","12:18","0.185","0.174","-"
