"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2020/06/22","22:06","0.816","1.67","-"
"2020/06/22","22:12","0.816","1.66","-"
"2020/06/22","22:18","0.815","1.65","-"
"2020/06/22","22:24","0.815","1.64","-"
"2020/06/22","22:30","0.814","1.69","-"
"2020/06/22","22:36","0.813","1.7","-"
"2020/06/22","22:42","0.812","1.69","-"
"2020/06/22","22:48","0.81","1.7","-"
"2020/06/22","22:54","0.808","1.7","-"
"2020/06/22","23:00","0.805","1.69","-"
"2020/06/22","23:06","0.802","1.69","-"
"2020/06/22","23:12","0.799","1.69","-"
"2020/06/22","23:18","0.795","1.69","-"
"2020/06/22","23:24","0.792","1.7","-"
"2020/06/22","23:30","0.787","1.7","-"
"2020/06/22","23:36","0.783","1.68","-"
"2020/06/22","23:42","0.778","1.69","-"
"2020/06/22","23:48","0.772","1.7","-"
"2020/06/22","23:54","0.767","1.72","-"
"2020/06/23","00:00","0.761","1.73","-"
"2020/06/23","00:06","0.754","1.72","-"
"2020/06/23","00:12","0.747","1.7","-"
"2020/06/23","00:18","0.74","1.69","-"
"2020/06/23","00:24","0.733","1.69","-"
"2020/06/23","00:30","0.725","1.69","-"
"2020/06/23","00:36","0.717","1.7","-"
"2020/06/23","00:42","0.708","1.68","-"
"2020/06/23","00:48","0.699","1.69","-"
"2020/06/23","00:54","0.69","1.71","-"
"2020/06/23","01:00","0.68","1.71","-"
"2020/06/23","01:06","0.67","1.69","-"
"2020/06/23","01:12","0.66","1.71","-"
"2020/06/23","01:18","0.649","1.71","-"
"2020/06/23","01:24","0.638","1.7","-"
"2020/06/23","01:30","0.626","1.71","-"
"2020/06/23","01:36","0.615","1.71","-"
"2020/06/23","01:42","0.603","1.69","-"
"2020/06/23","01:48","0.591","1.69","-"
"2020/06/23","01:54","0.578","1.66","-"
"2020/06/23","02:00","0.565","1.64","-"
"2020/06/23","02:06","0.552","1.62","-"
"2020/06/23","02:12","0.539","1.61","-"
"2020/06/23","02:18","0.525","1.57","-"
"2020/06/23","02:24","0.512","1.56","-"
"2020/06/23","02:30","0.498","1.54","-"
"2020/06/23","02:36","0.483","1.54","-"
"2020/06/23","02:42","0.469","1.5","-"
"2020/06/23","02:48","0.455","1.49","-"
"2020/06/23","02:54","0.44","1.49","-"
"2020/06/23","03:00","0.425","1.49","-"
"2020/06/23","03:06","0.41","1.47","-"
"2020/06/23","03:12","0.395","1.45","-"
"2020/06/23","03:18","0.38","1.4","-"
"2020/06/23","03:24","0.365","1.4","-"
"2020/06/23","03:30","0.35","1.39","-"
"2020/06/23","03:36","0.334","1.4","-"
"2020/06/23","03:42","0.319","1.39","-"
"2020/06/23","03:48","0.304","1.39","-"
"2020/06/23","03:54","0.288","1.35","-"
"2020/06/23","04:00","0.273","1.33","-"
"2020/06/23","04:06","0.257","1.32","-"
"2020/06/23","04:12","0.242","1.31","-"
"2020/06/23","04:18","0.227","1.29","-"
"2020/06/23","04:24","0.211","1.27","-"
"2020/06/23","04:30","0.196","1.25","-"
"2020/06/23","04:36","0.181","1.24","-"
"2020/06/23","04:42","0.166","1.22","-"
"2020/06/23","04:48","0.151","1.2","-"
"2020/06/23","04:54","0.136","1.18","-"
"2020/06/23","05:00","0.121","1.17","-"
"2020/06/23","05:06","0.106","1.15","-"
"2020/06/23","05:12","0.091","1.12","-"
"2020/06/23","05:18","0.077","1.09","-"
"2020/06/23","05:24","0.062","1.07","-"
"2020/06/23","05:30","0.048","1.03","-"
"2020/06/23","05:36","0.033","1.01","-"
"2020/06/23","05:42","0.019","0.98","-"
"2020/06/23","05:48","0.005","0.97","-"
"2020/06/23","05:54","-0.009","0.95","-"
"2020/06/23","06:00","-0.023","0.94","-"
"2020/06/23","06:06","-0.036","0.92","-"
"2020/06/23","06:12","-0.05","0.89","-"
"2020/06/23","06:18","-0.063","0.87","-"
"2020/06/23","06:24","-0.077","0.84","-"
"2020/06/23","06:30","-0.09","0.82","-"
"2020/06/23","06:36","-0.103","0.81","-"
"2020/06/23","06:42","-0.115","0.78","-"
"2020/06/23","06:48","-0.128","0.76","-"
"2020/06/23","06:54","-0.14","0.75","-"
"2020/06/23","07:00","-0.153","0.72","-"
"2020/06/23","07:06","-0.165","0.69","-"
"2020/06/23","07:12","-0.177","0.65","-"
"2020/06/23","07:18","-0.188","0.62","-"
"2020/06/23","07:24","-0.2","0.62","-"
"2020/06/23","07:30","-0.211","0.64","-"
"2020/06/23","07:36","-0.222","0.63","-"
"2020/06/23","07:42","-0.232","0.61","-"
"2020/06/23","07:48","-0.243","0.6","-"
"2020/06/23","07:54","-0.253","0.6","-"
"2020/06/23","08:00","-0.263","0.57","-"
"2020/06/23","08:06","-0.273","0.54","-"
"2020/06/23","08:12","-0.282","0.53","-"
"2020/06/23","08:18","-0.291","0.54","-"
"2020/06/23","08:24","-0.299","0.55","-"
"2020/06/23","08:30","-0.308","0.54","-"
"2020/06/23","08:36","-0.315","0.54","-"
"2020/06/23","08:42","-0.323","0.53","-"
"2020/06/23","08:48","-0.33","0.52","-"
"2020/06/23","08:54","-0.337","0.51","-"
"2020/06/23","09:00","-0.343","0.49","-"
"2020/06/23","09:06","-0.348","0.47","-"
"2020/06/23","09:12","-0.354","0.47","-"
"2020/06/23","09:18","-0.359","0.48","-"
"2020/06/23","09:24","-0.363","0.49","-"
"2020/06/23","09:30","-0.367","0.49","-"
"2020/06/23","09:36","-0.37","0.48","-"
"2020/06/23","09:42","-0.373","0.45","-"
"2020/06/23","09:48","-0.375","0.45","-"
"2020/06/23","09:54","-0.377","0.45","-"
"2020/06/23","10:00","-0.378","0.45","-"
"2020/06/23","10:06","-0.379","0.44","-"
"2020/06/23","10:12","-0.379","0.42","-"
"2020/06/23","10:18","-0.378","0.4","-"
"2020/06/23","10:24","-0.377","0.39","-"
"2020/06/23","10:30","-0.375","0.39","-"
"2020/06/23","10:36","-0.373","0.4","-"
"2020/06/23","10:42","-0.37","0.41","-"
"2020/06/23","10:48","-0.367","0.4","-"
"2020/06/23","10:54","-0.363","0.41","-"
"2020/06/23","11:00","-0.359","0.42","-"
"2020/06/23","11:06","-0.353","0.43","-"
"2020/06/23","11:12","-0.348","0.43","-"
"2020/06/23","11:18","-0.342","0.44","-"
"2020/06/23","11:24","-0.335","0.44","-"
"2020/06/23","11:30","-0.328","0.44","-"
"2020/06/23","11:36","-0.32","0.44","-"
"2020/06/23","11:42","-0.312","0.45","-"
"2020/06/23","11:48","-0.304","0.47","-"
"2020/06/23","11:54","-0.295","0.49","-"
"2020/06/23","12:00","-0.285","0.5","-"
"2020/06/23","12:06","-0.275","0.49","-"
"2020/06/23","12:12","-0.265","0.5","-"
"2020/06/23","12:18","-0.254","0.5","-"
"2020/06/23","12:24","-0.243","0.51","-"
"2020/06/23","12:30","-0.232","0.52","-"
"2020/06/23","12:36","-0.22","0.53","-"
"2020/06/23","12:42","-0.208","0.55","-"
"2020/06/23","12:48","-0.196","0.56","-"
"2020/06/23","12:54","-0.183","0.57","-"
"2020/06/23","13:00","-0.17","0.58","-"
"2020/06/23","13:06","-0.157","0.59","-"
"2020/06/23","13:12","-0.144","0.61","-"
"2020/06/23","13:18","-0.13","0.61","-"
"2020/06/23","13:24","-0.117","0.61","-"
"2020/06/23","13:30","-0.103","0.62","-"
"2020/06/23","13:36","-0.089","0.64","-"
"2020/06/23","13:42","-0.075","0.65","-"
"2020/06/23","13:48","-0.061","0.68","-"
"2020/06/23","13:54","-0.046","0.68","-"
"2020/06/23","14:00","-0.032","0.69","-"
"2020/06/23","14:06","-0.017","0.7","-"
"2020/06/23","14:12","-0.003","0.71","-"
"2020/06/23","14:18","0.012","0.72","-"
"2020/06/23","14:24","0.026","0.73","-"
"2020/06/23","14:30","0.041","0.75","-"
"2020/06/23","14:36","0.055","0.76","-"
"2020/06/23","14:42","0.07","0.78","-"
"2020/06/23","14:48","0.085","0.78","-"
"2020/06/23","14:54","0.099","0.79","-"
"2020/06/23","15:00","0.114","0.81","-"
"2020/06/23","15:06","0.128","0.83","-"
"2020/06/23","15:12","0.143","0.85","-"
"2020/06/23","15:18","0.158","0.86","-"
"2020/06/23","15:24","0.172","0.87","-"
"2020/06/23","15:30","0.186","0.87","-"
"2020/06/23","15:36","0.201","0.88","-"
"2020/06/23","15:42","0.215","0.88","-"
"2020/06/23","15:48","0.23","0.89","-"
"2020/06/23","15:54","0.244","0.89","-"
"2020/06/23","16:00","0.258","0.9","-"
"2020/06/23","16:06","0.272","0.91","-"
"2020/06/23","16:12","0.286","0.91","-"
"2020/06/23","16:18","0.3","0.92","-"
"2020/06/23","16:24","0.314","0.91","-"
"2020/06/23","16:30","0.328","0.93","-"
"2020/06/23","16:36","0.342","0.94","-"
"2020/06/23","16:42","0.356","0.95","-"
"2020/06/23","16:48","0.369","0.94","-"
"2020/06/23","16:54","0.383","0.96","-"
"2020/06/23","17:00","0.396","0.97","-"
"2020/06/23","17:06","0.41","0.97","-"
"2020/06/23","17:12","0.423","1","-"
"2020/06/23","17:18","0.436","0.99","-"
"2020/06/23","17:24","0.449","1.02","-"
"2020/06/23","17:30","0.462","1.02","-"
"2020/06/23","17:36","0.475","1.03","-"
"2020/06/23","17:42","0.488","1.02","-"
"2020/06/23","17:48","0.5","1.04","-"
"2020/06/23","17:54","0.513","1.04","-"
"2020/06/23","18:00","0.525","1.06","-"
"2020/06/23","18:06","0.537","1.05","-"
"2020/06/23","18:12","0.549","1.05","-"
"2020/06/23","18:18","0.56","1.07","-"
"2020/06/23","18:24","0.572","1.07","-"
"2020/06/23","18:30","0.583","1.08","-"
"2020/06/23","18:36","0.594","1.08","-"
"2020/06/23","18:42","0.605","1.09","-"
"2020/06/23","18:48","0.616","1.09","-"
"2020/06/23","18:54","0.626","1.11","-"
"2020/06/23","19:00","0.636","1.12","-"
"2020/06/23","19:06","0.646","1.13","-"
"2020/06/23","19:12","0.656","1.15","-"
"2020/06/23","19:18","0.665","1.17","-"
"2020/06/23","19:24","0.674","1.19","-"
"2020/06/23","19:30","0.683","1.21","-"
"2020/06/23","19:36","0.691","1.21","-"
"2020/06/23","19:42","0.7","1.21","-"
"2020/06/23","19:48","0.708","1.2","-"
"2020/06/23","19:54","0.715","1.2","-"
"2020/06/23","20:00","0.723","1.22","-"
"2020/06/23","20:06","0.73","1.23","-"
"2020/06/23","20:12","0.737","1.25","-"
"2020/06/23","20:18","0.743","1.28","-"
"2020/06/23","20:24","0.75","1.3","-"
"2020/06/23","20:30","0.756","1.3","-"
"2020/06/23","20:36","0.761","1.3","-"
"2020/06/23","20:42","0.767","1.31","-"
"2020/06/23","20:48","0.772","1.33","-"
"2020/06/23","20:54","0.777","1.33","-"
"2020/06/23","21:00","0.781","1.34","-"
"2020/06/23","21:06","0.786","1.36","-"
"2020/06/23","21:12","0.79","1.39","-"
"2020/06/23","21:18","0.793","1.4","-"
"2020/06/23","21:24","0.797","1.4","-"
"2020/06/23","21:30","0.8","1.43","-"
"2020/06/23","21:36","0.803","1.44","-"
"2020/06/23","21:42","0.806","1.44","-"
"2020/06/23","21:48","0.808","1.44","-"
"2020/06/23","21:54","0.811","1.44","-"
"2020/06/23","22:00","0.813","1.45","-"
"2020/06/23","22:06","0.814","1.45","-"
"2020/06/23","22:12","0.816","1.45","-"
"2020/06/23","22:18","0.817","1.45","-"
"2020/06/23","22:24","0.818","1.47","-"
"2020/06/23","22:30","0.819","1.47","-"
"2020/06/23","22:36","0.819","1.46","-"
"2020/06/23","22:42","0.82","1.43","-"
"2020/06/23","22:48","0.82","1.39","-"
"2020/06/23","22:54","0.819","1.37","-"
"2020/06/23","23:00","0.819","1.35","-"
"2020/06/23","23:06","0.818","1.33","-"
"2020/06/23","23:12","0.817","1.32","-"
"2020/06/23","23:18","0.816","1.31","-"
"2020/06/23","23:24","0.815","1.31","-"
"2020/06/23","23:30","0.813","1.29","-"
"2020/06/23","23:36","0.811","1.28","-"
"2020/06/23","23:42","0.808","1.26","-"
"2020/06/23","23:48","0.806","1.25","-"
"2020/06/23","23:54","0.803","1.25","-"
"2020/06/24","00:00","0.8","1.25","-"
"2020/06/24","00:06","0.796","1.27","-"
"2020/06/24","00:12","0.792","1.27","-"
"2020/06/24","00:18","0.788","1.3","-"
"2020/06/24","00:24","0.784","1.35","-"
"2020/06/24","00:30","0.779","1.37","-"
"2020/06/24","00:36","0.774","1.34","-"
"2020/06/24","00:42","0.768","1.32","-"
"2020/06/24","00:48","0.762","1.32","-"
"2020/06/24","00:54","0.756","1.29","-"
"2020/06/24","01:00","0.75","1.29","-"
"2020/06/24","01:06","0.743","1.29","-"
"2020/06/24","01:12","0.735","1.33","-"
"2020/06/24","01:18","0.728","1.31","-"
"2020/06/24","01:24","0.72","1.3","-"
"2020/06/24","01:30","0.712","1.28","-"
"2020/06/24","01:36","0.703","1.26","-"
"2020/06/24","01:42","0.694","1.23","-"
"2020/06/24","01:48","0.684","1.22","-"
"2020/06/24","01:54","0.675","1.22","-"
"2020/06/24","02:00","0.665","1.24","-"
"2020/06/24","02:06","0.654","1.24","-"
"2020/06/24","02:12","0.643","1.21","-"
"2020/06/24","02:18","0.632","1.2","-"
"2020/06/24","02:24","0.621","1.2","-"
"2020/06/24","02:30","0.609","1.19","-"
"2020/06/24","02:36","0.597","1.18","-"
"2020/06/24","02:42","0.585","1.17","-"
"2020/06/24","02:48","0.573","1.14","-"
"2020/06/24","02:54","0.56","1.12","-"
"2020/06/24","03:00","0.547","1.09","-"
"2020/06/24","03:06","0.534","1.08","-"
"2020/06/24","03:12","0.521","1.06","-"
"2020/06/24","03:18","0.507","1.05","-"
"2020/06/24","03:24","0.493","1.04","-"
"2020/06/24","03:30","0.479","1.03","-"
"2020/06/24","03:36","0.465","1.01","-"
"2020/06/24","03:42","0.451","0.99","-"
"2020/06/24","03:48","0.437","0.98","-"
"2020/06/24","03:54","0.422","0.97","-"
"2020/06/24","04:00","0.408","0.96","-"
"2020/06/24","04:06","0.393","0.95","-"
"2020/06/24","04:12","0.378","0.94","-"
"2020/06/24","04:18","0.364","0.94","-"
"2020/06/24","04:24","0.349","0.92","-"
"2020/06/24","04:30","0.334","0.92","-"
"2020/06/24","04:36","0.319","0.91","-"
"2020/06/24","04:42","0.305","0.9","-"
"2020/06/24","04:48","0.29","0.89","-"
"2020/06/24","04:54","0.275","0.89","-"
"2020/06/24","05:00","0.26","0.88","-"
"2020/06/24","05:06","0.245","0.86","-"
"2020/06/24","05:12","0.231","0.86","-"
"2020/06/24","05:18","0.216","0.84","-"
"2020/06/24","05:24","0.201","0.83","-"
"2020/06/24","05:30","0.187","0.82","-"
"2020/06/24","05:36","0.172","0.8","-"
"2020/06/24","05:42","0.158","0.78","-"
"2020/06/24","05:48","0.144","0.76","-"
"2020/06/24","05:54","0.129","0.75","-"
"2020/06/24","06:00","0.115","0.72","-"
"2020/06/24","06:06","0.101","0.71","-"
"2020/06/24","06:12","0.087","0.7","-"
"2020/06/24","06:18","0.073","0.69","-"
"2020/06/24","06:24","0.059","0.68","-"
"2020/06/24","06:30","0.045","0.67","-"
"2020/06/24","06:36","0.031","0.65","-"
"2020/06/24","06:42","0.017","0.64","-"
"2020/06/24","06:48","0.004","0.63","-"
"2020/06/24","06:54","-0.01","0.6","-"
"2020/06/24","07:00","-0.023","0.61","-"
"2020/06/24","07:06","-0.037","0.6","-"
"2020/06/24","07:12","-0.05","0.59","-"
"2020/06/24","07:18","-0.063","0.59","-"
"2020/06/24","07:24","-0.076","0.57","-"
"2020/06/24","07:30","-0.089","0.56","-"
"2020/06/24","07:36","-0.102","0.55","-"
"2020/06/24","07:42","-0.115","0.54","-"
"2020/06/24","07:48","-0.127","0.52","-"
"2020/06/24","07:54","-0.14","0.51","-"
"2020/06/24","08:00","-0.152","0.51","-"
"2020/06/24","08:06","-0.164","0.49","-"
"2020/06/24","08:12","-0.176","0.47","-"
"2020/06/24","08:18","-0.188","0.46","-"
"2020/06/24","08:24","-0.199","0.46","-"
"2020/06/24","08:30","-0.211","0.45","-"
"2020/06/24","08:36","-0.222","0.44","-"
"2020/06/24","08:42","-0.232","0.43","-"
"2020/06/24","08:48","-0.243","0.43","-"
"2020/06/24","08:54","-0.253","0.42","-"
"2020/06/24","09:00","-0.263","0.4","-"
"2020/06/24","09:06","-0.273","0.39","-"
"2020/06/24","09:12","-0.282","0.38","-"
"2020/06/24","09:18","-0.291","0.37","-"
"2020/06/24","09:24","-0.299","0.36","-"
"2020/06/24","09:30","-0.307","0.35","-"
"2020/06/24","09:36","-0.315","0.35","-"
"2020/06/24","09:42","-0.322","0.34","-"
"2020/06/24","09:48","-0.329","0.33","-"
"2020/06/24","09:54","-0.335","0.31","-"
"2020/06/24","10:00","-0.341","0.29","-"
"2020/06/24","10:06","-0.346","0.28","-"
"2020/06/24","10:12","-0.35","0.27","-"
"2020/06/24","10:18","-0.355","0.26","-"
"2020/06/24","10:24","-0.358","0.27","-"
"2020/06/24","10:30","-0.361","0.28","-"
"2020/06/24","10:36","-0.364","0.28","-"
"2020/06/24","10:42","-0.365","0.28","-"
"2020/06/24","10:48","-0.367","0.28","-"
"2020/06/24","10:54","-0.367","0.28","-"
"2020/06/24","11:00","-0.367","0.28","-"
"2020/06/24","11:06","-0.367","0.27","-"
"2020/06/24","11:12","-0.366","0.27","-"
"2020/06/24","11:18","-0.364","0.28","-"
"2020/06/24","11:24","-0.361","0.28","-"
"2020/06/24","11:30","-0.358","0.27","-"
"2020/06/24","11:36","-0.355","0.27","-"
"2020/06/24","11:42","-0.351","0.27","-"
"2020/06/24","11:48","-0.346","0.27","-"
"2020/06/24","11:54","-0.341","0.27","-"
"2020/06/24","12:00","-0.335","0.27","-"
"2020/06/24","12:06","-0.328","0.26","-"
"2020/06/24","12:12","-0.321","0.26","-"
"2020/06/24","12:18","-0.314","0.28","-"
"2020/06/24","12:24","-0.306","0.29","-"
"2020/06/24","12:30","-0.297","0.3","-"
"2020/06/24","12:36","-0.288","0.31","-"
"2020/06/24","12:42","-0.278","0.32","-"
"2020/06/24","12:48","-0.269","0.32","-"
"2020/06/24","12:54","-0.258","0.33","-"
"2020/06/24","13:00","-0.247","0.35","-"
"2020/06/24","13:06","-0.236","0.37","-"
"2020/06/24","13:12","-0.225","0.38","-"
"2020/06/24","13:18","-0.213","0.39","-"
"2020/06/24","13:24","-0.201","0.41","-"
"2020/06/24","13:30","-0.189","0.43","-"
"2020/06/24","13:36","-0.176","0.45","-"
"2020/06/24","13:42","-0.163","0.47","-"
"2020/06/24","13:48","-0.15","0.5","-"
"2020/06/24","13:54","-0.136","0.51","-"
"2020/06/24","14:00","-0.123","0.52","-"
"2020/06/24","14:06","-0.109","0.53","-"
"2020/06/24","14:12","-0.095","0.55","-"
"2020/06/24","14:18","-0.081","0.57","-"
"2020/06/24","14:24","-0.067","0.59","-"
"2020/06/24","14:30","-0.052","0.6","-"
"2020/06/24","14:36","-0.038","0.61","-"
"2020/06/24","14:42","-0.023","0.6","-"
"2020/06/24","14:48","-0.009","0.62","-"
"2020/06/24","14:54","0.006","0.64","-"
"2020/06/24","15:00","0.021","0.64","-"
"2020/06/24","15:06","0.036","0.65","-"
"2020/06/24","15:12","0.051","0.66","-"
"2020/06/24","15:18","0.065","0.68","-"
"2020/06/24","15:24","0.08","0.7","-"
"2020/06/24","15:30","0.095","0.71","-"
"2020/06/24","15:36","0.11","0.72","-"
"2020/06/24","15:42","0.125","0.73","-"
"2020/06/24","15:48","0.14","0.74","-"
"2020/06/24","15:54","0.155","0.74","-"
"2020/06/24","16:00","0.17","0.75","-"
"2020/06/24","16:06","0.185","0.77","-"
"2020/06/24","16:12","0.2","0.78","-"
"2020/06/24","16:18","0.215","0.8","-"
"2020/06/24","16:24","0.229","0.82","-"
"2020/06/24","16:30","0.244","0.84","-"
"2020/06/24","16:36","0.259","0.86","-"
"2020/06/24","16:42","0.273","0.86","-"
"2020/06/24","16:48","0.288","0.87","-"
"2020/06/24","16:54","0.303","0.87","-"
"2020/06/24","17:00","0.317","0.86","-"
"2020/06/24","17:06","0.332","0.88","-"
"2020/06/24","17:12","0.346","0.88","-"
"2020/06/24","17:18","0.36","0.89","-"
"2020/06/24","17:24","0.374","0.9","-"
"2020/06/24","17:30","0.388","0.9","-"
"2020/06/24","17:36","0.402","0.92","-"
"2020/06/24","17:42","0.416","0.93","-"
"2020/06/24","17:48","0.43","0.95","-"
"2020/06/24","17:54","0.444","0.95","-"
"2020/06/24","18:00","0.457","0.95","-"
"2020/06/24","18:06","0.47","0.99","-"
"2020/06/24","18:12","0.483","1","-"
"2020/06/24","18:18","0.496","1.01","-"
"2020/06/24","18:24","0.509","1.03","-"
"2020/06/24","18:30","0.522","1.03","-"
"2020/06/24","18:36","0.534","1.04","-"
"2020/06/24","18:42","0.546","1.07","-"
"2020/06/24","18:48","0.558","1.09","-"
"2020/06/24","18:54","0.569","1.1","-"
"2020/06/24","19:00","0.581","1.11","-"
"2020/06/24","19:06","0.592","1.1","-"
"2020/06/24","19:12","0.603","1.11","-"
"2020/06/24","19:18","0.613","1.09","-"
"2020/06/24","19:24","0.624","1.09","-"
"2020/06/24","19:30","0.634","1.13","-"
"2020/06/24","19:36","0.643","1.15","-"
"2020/06/24","19:42","0.653","1.16","-"
"2020/06/24","19:48","0.662","1.12","-"
"2020/06/24","19:54","0.67","1.13","-"
"2020/06/24","20:00","0.679","1.11","-"
"2020/06/24","20:06","0.687","1.11","-"
"2020/06/24","20:12","0.694","1.1","-"
"2020/06/24","20:18","0.702","1.13","-"
"2020/06/24","20:24","0.709","1.15","-"
"2020/06/24","20:30","0.716","1.14","-"
"2020/06/24","20:36","0.722","1.11","-"
"2020/06/24","20:42","0.728","1.1","-"
"2020/06/24","20:48","0.734","1.08","-"
"2020/06/24","20:54","0.739","1.07","-"
"2020/06/24","21:00","0.745","1.07","-"
"2020/06/24","21:06","0.749","1.08","-"
"2020/06/24","21:12","0.754","1.1","-"
"2020/06/24","21:18","0.758","1.12","-"
"2020/06/24","21:24","0.762","1.13","-"
"2020/06/24","21:30","0.766","1.14","-"
"2020/06/24","21:36","0.769","1.14","-"
"2020/06/24","21:42","0.772","1.14","-"
"2020/06/24","21:48","0.775","1.16","-"
"2020/06/24","21:54","0.778","1.18","-"
"2020/06/24","22:00","0.78","1.18","-"
"2020/06/24","22:06","0.782","1.18","-"
"2020/06/24","22:12","0.784","1.17","-"
"2020/06/24","22:18","0.786","1.18","-"
"2020/06/24","22:24","0.787","1.18","-"
"2020/06/24","22:30","0.788","1.18","-"
"2020/06/24","22:36","0.789","1.19","-"
"2020/06/24","22:42","0.79","1.2","-"
"2020/06/24","22:48","0.791","1.18","-"
"2020/06/24","22:54","0.792","1.15","-"
"2020/06/24","23:00","0.792","1.14","-"
"2020/06/24","23:06","0.792","1.15","-"
"2020/06/24","23:12","0.792","1.16","-"
"2020/06/24","23:18","0.792","1.15","-"
"2020/06/24","23:24","0.791","1.16","-"
"2020/06/24","23:30","0.791","1.16","-"
"2020/06/24","23:36","0.79","1.15","-"
"2020/06/24","23:42","0.789","1.15","-"
"2020/06/24","23:48","0.788","1.15","-"
"2020/06/24","23:54","0.787","1.14","-"
"2020/06/25","00:00","0.785","1.12","-"
"2020/06/25","00:06","0.784","1.14","-"
"2020/06/25","00:12","0.782","1.15","-"
"2020/06/25","00:18","0.78","1.13","-"
"2020/06/25","00:24","0.777","1.12","-"
"2020/06/25","00:30","0.775","1.1","-"
"2020/06/25","00:36","0.772","1.09","-"
"2020/06/25","00:42","0.769","1.11","-"
"2020/06/25","00:48","0.766","1.1","-"
"2020/06/25","00:54","0.762","1.08","-"
"2020/06/25","01:00","0.758","1.06","-"
"2020/06/25","01:06","0.754","1.04","-"
"2020/06/25","01:12","0.75","1.03","-"
"2020/06/25","01:18","0.746","1","-"
"2020/06/25","01:24","0.741","1","-"
"2020/06/25","01:30","0.736","0.99","-"
"2020/06/25","01:36","0.73","0.99","-"
"2020/06/25","01:42","0.724","0.97","-"
"2020/06/25","01:48","0.718","0.97","-"
"2020/06/25","01:54","0.712","0.95","-"
"2020/06/25","02:00","0.705","0.94","-"
"2020/06/25","02:06","0.698","0.95","-"
"2020/06/25","02:12","0.691","0.91","-"
"2020/06/25","02:18","0.683","0.95","-"
"2020/06/25","02:24","0.675","0.88","-"
"2020/06/25","02:30","0.667","0.93","-"
"2020/06/25","02:36","0.658","0.86","-"
"2020/06/25","02:42","0.649","0.91","-"
"2020/06/25","02:48","0.64","0.87","-"
"2020/06/25","02:54","0.631","0.88","-"
"2020/06/25","03:00","0.621","0.86","-"
"2020/06/25","03:06","0.611","0.86","-"
"2020/06/25","03:12","0.6","0.85","-"
"2020/06/25","03:18","0.59","0.84","-"
"2020/06/25","03:24","0.579","0.83","-"
"2020/06/25","03:30","0.568","0.81","-"
"2020/06/25","03:36","0.557","0.81","-"
"2020/06/25","03:42","0.545","0.8","-"
"2020/06/25","03:48","0.533","0.81","-"
"2020/06/25","03:54","0.521","0.8","-"
"2020/06/25","04:00","0.509","0.8","-"
"2020/06/25","04:06","0.497","0.78","-"
"2020/06/25","04:12","0.485","0.76","-"
"2020/06/25","04:18","0.472","0.75","-"
"2020/06/25","04:24","0.46","0.74","-"
"2020/06/25","04:30","0.447","0.73","-"
"2020/06/25","04:36","0.434","0.72","-"
"2020/06/25","04:42","0.421","0.71","-"
"2020/06/25","04:48","0.408","0.7","-"
"2020/06/25","04:54","0.395","0.69","-"
"2020/06/25","05:00","0.382","0.68","-"
"2020/06/25","05:06","0.369","0.68","-"
"2020/06/25","05:12","0.355","0.66","-"
"2020/06/25","05:18","0.342","0.66","-"
"2020/06/25","05:24","0.329","0.65","-"
"2020/06/25","05:30","0.316","0.64","-"
"2020/06/25","05:36","0.302","0.63","-"
"2020/06/25","05:42","0.289","0.63","-"
"2020/06/25","05:48","0.276","0.61","-"
"2020/06/25","05:54","0.263","0.6","-"
"2020/06/25","06:00","0.249","0.6","-"
"2020/06/25","06:06","0.236","0.58","-"
"2020/06/25","06:12","0.223","0.58","-"
"2020/06/25","06:18","0.21","0.57","-"
"2020/06/25","06:24","0.197","0.55","-"
"2020/06/25","06:30","0.183","0.55","-"
"2020/06/25","06:36","0.17","0.54","-"
"2020/06/25","06:42","0.157","0.53","-"
"2020/06/25","06:48","0.144","0.51","-"
"2020/06/25","06:54","0.131","0.51","-"
"2020/06/25","07:00","0.118","0.5","-"
"2020/06/25","07:06","0.105","0.49","-"
"2020/06/25","07:12","0.092","0.48","-"
"2020/06/25","07:18","0.079","0.47","-"
"2020/06/25","07:24","0.066","0.46","-"
"2020/06/25","07:30","0.053","0.45","-"
"2020/06/25","07:36","0.04","0.44","-"
"2020/06/25","07:42","0.027","0.43","-"
"2020/06/25","07:48","0.015","0.42","-"
"2020/06/25","07:54","0.002","0.42","-"
"2020/06/25","08:00","-0.011","0.41","-"
"2020/06/25","08:06","-0.024","0.41","-"
"2020/06/25","08:12","-0.036","0.39","-"
"2020/06/25","08:18","-0.049","0.4","-"
"2020/06/25","08:24","-0.061","0.37","-"
"2020/06/25","08:30","-0.073","0.38","-"
"2020/06/25","08:36","-0.086","0.37","-"
"2020/06/25","08:42","-0.098","0.36","-"
"2020/06/25","08:48","-0.11","0.35","-"
"2020/06/25","08:54","-0.122","0.35","-"
"2020/06/25","09:00","-0.133","0.35","-"
"2020/06/25","09:06","-0.145","0.33","-"
"2020/06/25","09:12","-0.156","0.32","-"
"2020/06/25","09:18","-0.167","0.32","-"
"2020/06/25","09:24","-0.178","0.32","-"
"2020/06/25","09:30","-0.188","0.31","-"
"2020/06/25","09:36","-0.199","0.31","-"
"2020/06/25","09:42","-0.209","0.3","-"
"2020/06/25","09:48","-0.218","0.3","-"
"2020/06/25","09:54","-0.228","0.29","-"
